cell_index,C_state,I_state,total_opportunity,n_supported_sender_receiver_pairs
104204,0,5,3.8929667,15
104205,0,5,17.160894,9
104206,0,5,12.454698,15
104207,0,5,10.529856,15
104208,0,5,19.215069,16
104209,0,5,13.414312,24
104210,0,5,14.843256,16
104211,0,5,5.15808,15
104212,0,2,4.1409974,24
104213,0,5,5.735364,34
104214,0,2,7.102602,25
104215,0,2,10.831178,34
104216,2,2,41.731503,25
104217,2,2,31.808304,24
104218,2,2,72.06369,25
104219,2,2,12.958464,23
104220,2,2,13.239021,46
104221,2,2,82.356445,25
104222,2,2,55.540104,24
104223,2,2,53.933067,24
104224,2,2,34.443863,24
104225,2,2,67.86366,24
104226,2,2,87.77466,24
104227,2,2,70.48106,24
104228,2,2,59.19608,24
104229,2,2,97.95615,16
104230,2,2,65.97505,24
104231,0,2,28.862745,24
104232,2,2,96.1499,15
104233,2,2,90.46444,24
104234,2,2,71.70652,24
104235,2,2,90.471954,15
104236,2,2,68.462776,24
104237,2,2,80.34687,24
104238,2,2,55.39862,24
104239,2,2,38.836987,24
104240,2,2,75.95317,16
104241,2,2,62.924416,24
104242,2,2,82.68248,15
104243,2,2,81.089645,16
104244,2,2,25.572044,16
104245,2,2,83.10816,24
104246,2,2,82.81217,16
104247,2,2,87.46976,24
104248,2,2,60.93416,16
104249,2,2,84.65627,16
104250,2,2,88.51551,16
104251,2,2,38.4193,16
104252,2,2,77.40155,16
104253,2,2,97.18248,16
104254,2,2,95.99098,16
104255,2,2,99.29676,16
104256,2,2,88.00957,16
104257,2,2,93.804085,16
104258,2,2,86.73166,16
104259,0,5,11.800434,24
104260,0,5,9.941539,15
104261,0,2,3.2721357,34
104262,0,5,20.140274,22
104263,0,5,17.006227,23
104264,0,2,11.756797,33
104265,0,5,10.504431,14
104266,0,5,17.37494,14
104267,0,5,22.083273,14
104268,0,5,18.291538,14
104269,0,2,4.2589307,23
104270,0,2,6.747369,15
104271,0,5,6.5609145,7
104272,0,5,13.4120865,14
104273,0,2,9.160533,24
104274,0,2,7.712917,23
104275,0,5,10.275897,8
104276,0,2,9.789258,23
104277,0,5,2.3158052,32
104278,0,5,7.811443,7
104279,0,5,10.113812,14
104280,0,5,6.2653923,3
104281,0,5,5.358759,22
104282,0,5,4.401899,14
104283,0,5,4.961978,8
104284,0,5,2.4439785,4
104285,0,5,2.2728305,4
104286,0,5,1.1356138,13
104287,0,5,3.617393,3
104288,0,5,4.1660814,3
104289,0,6,1.4562608,7
104290,0,6,4.0690904,3
104291,0,5,5.2812133,3
104292,2,2,82.69548,15
104293,2,2,104.557755,9
104294,5,2,128.83748,9
104295,2,2,120.9086,9
104296,0,5,3.3402195,13
104297,5,2,156.79309,9
104298,2,2,140.92131,9
104299,2,2,87.22443,9
104300,5,2,161.9346,9
104301,5,2,160.49194,15
104302,0,2,56.493706,9
104303,5,2,151.84192,9
104304,0,2,21.56908,15
104305,5,2,164.90164,9
104306,2,2,106.45994,9
104307,5,2,149.32138,9
104308,0,5,10.673964,13
104309,5,2,140.6653,9
104310,5,2,141.29956,9
104311,0,5,7.548469,21
104312,0,5,16.667488,13
104313,2,2,96.58641,9
104314,5,2,95.020035,9
104315,0,5,8.507618,13
104316,0,5,10.552116,21
104317,0,5,16.325289,8
104318,0,2,30.329723,9
104319,0,5,17.023474,8
104320,0,2,2.0033062,9
104321,0,5,8.784847,7
104322,0,5,10.578169,8
104323,0,5,7.529173,8
104324,0,5,5.9098177,8
104325,0,5,5.1451244,8
104326,0,5,6.3243437,8
104327,5,2,126.11841,15
104328,5,2,151.6301,9
104329,5,2,145.19547,9
104330,5,2,127.9237,9
104331,0,2,3.0310915,23
104332,5,2,139.99911,9
104333,0,2,42.4008,15
104334,5,2,130.32526,9
104335,0,2,111.93262,15
104336,5,2,91.43057,9
104337,0,2,88.92631,15
104338,5,2,131.69499,9
104339,5,2,139.29964,9
104340,5,2,109.28462,24
104341,0,2,50.614597,15
104342,5,2,139.0079,9
104343,0,2,75.206314,15
104344,5,2,149.30994,15
104345,0,2,123.52318,15
104346,0,2,117.23711,15
104347,5,2,139.45338,23
104348,0,2,136.86777,15
104349,0,2,148.91794,23
104350,5,2,151.10876,23
104351,0,2,56.23588,15
104352,0,2,38.755806,15
104353,5,2,143.08235,15
104354,0,5,14.977461,14
104355,0,2,70.56653,15
104356,2,2,142.6464,23
104357,0,2,31.8831,14
104358,0,2,123.24762,23
104359,0,2,95.012955,23
104360,0,2,44.06834,14
104361,0,2,128.84679,15
104362,0,5,21.96857,8
104363,2,2,116.05939,15
104364,0,2,34.157387,22
104365,0,2,76.935715,24
104366,0,2,54.097214,23
104367,0,2,76.57291,24
104368,0,2,41.089703,33
104369,0,2,64.59627,34
104370,0,2,49.342888,34
104371,0,6,10.489837,23
104372,0,3,26.488926,33
104373,0,2,51.24984,33
104374,0,6,41.4204,23
104375,0,5,1.7859343,15
104376,0,7,9.72696,14
104377,0,7,12.143033,14
104378,0,7,12.754674,22
104379,0,7,5.24088,14
104380,0,7,11.69109,14
104381,0,7,12.417771,22
104382,0,5,9.844773,9
104383,0,7,7.130431,7
104384,0,7,15.9840555,14
104385,0,7,11.944674,14
104386,0,5,6.9590473,15
104387,0,7,18.412989,14
104388,0,7,11.371027,22
104389,0,7,18.894596,13
104390,0,7,20.018896,13
104391,0,7,10.781047,22
104392,0,7,15.772855,14
104393,0,5,8.079449,8
104394,0,7,10.76661,22
104395,0,6,12.495068,3
104396,0,5,7.498631,14
104397,0,7,13.219837,7
104398,0,5,5.40912,14
104399,0,5,10.632896,7
104400,0,5,2.8976722,13
104401,0,5,5.76204,7
104402,0,5,7.8683424,7
104403,0,5,5.781006,7
104404,0,5,3.905183,22
104405,0,6,2.5402496,4
104406,0,6,9.1786995,13
104407,0,6,10.143408,13
104408,0,5,5.9155526,23
104409,0,6,8.826777,21
104410,0,6,9.398311,13
104411,0,6,2.7644296,7
104412,0,6,5.956242,13
104413,0,6,3.2215796,23
104414,0,6,5.5161843,13
104415,0,6,2.4977586,22
104416,0,6,1.2280986,32
104417,0,6,2.662183,13
104418,0,5,1.3934858,14
104419,0,5,9.622734,3
104420,0,5,10.995746,7
104421,0,5,10.070745,7
104422,0,5,10.840128,3
104423,0,5,6.645863,7
104424,0,5,3.4347844,14
104425,0,5,6.8257346,4
104426,0,5,13.853201,3
104427,0,5,13.318142,3
104428,0,5,6.894573,15
104429,0,5,9.446484,23
104430,0,5,4.7060056,3
104431,0,5,10.280357,3
104432,0,5,4.8535566,4
104433,0,6,6.590211,1
104434,0,5,9.669636,9
104435,0,5,8.95013,9
104436,0,5,15.279504,9
104437,0,5,13.546999,9
104438,0,5,9.049586,7
104439,0,5,16.170212,9
104440,0,5,14.808382,9
104441,0,5,13.559575,9
104442,0,5,9.209951,8
104443,0,5,19.174828,9
104444,0,6,3.8119297,8
104445,0,6,1.2971506,4
104446,0,5,10.982351,9
104447,0,5,14.825738,9
104448,0,5,17.573092,9
104449,0,5,17.137789,32
104450,0,5,20.550537,15
104451,0,5,10.145207,9
104452,0,5,22.52834,23
104453,0,5,20.738636,33
104454,0,5,4.3810635,9
104455,0,5,10.410755,9
104456,0,5,23.297478,23
104457,0,6,16.75801,33
104458,0,5,24.568798,46
104459,0,6,13.212971,23
104460,0,6,12.018303,24
104461,0,6,2.7354987,4
104462,0,5,22.430141,46
104463,0,6,4.7773213,3
104464,0,6,6.5521283,24
104465,0,6,22.879068,46
104466,0,6,21.245975,47
104467,0,6,9.902401,46
104468,6,6,26.397877,47
104469,0,6,26.359497,46
104470,0,6,27.830866,47
104471,0,5,11.159532,24
104472,0,5,12.324314,34
104473,0,5,4.994073,15
104474,0,5,9.494184,23
104475,0,6,9.203833,35
104476,0,6,9.528114,34
104477,0,5,4.300515,34
104478,0,6,10.438591,34
104479,0,6,16.365753,34
104480,0,5,6.6113634,46
104481,0,6,11.538503,34
104482,0,5,5.2377977,44
104483,0,6,24.971024,24
104484,0,6,21.333141,24
104485,0,5,12.261465,45
104486,0,6,28.027807,35
104487,0,5,6.818966,44
104488,0,5,21.23861,46
104489,0,5,6.582265,44
104490,0,5,12.481794,59
104491,0,5,34.302338,46
104492,0,2,45.2476,60
104493,0,5,24.768383,33
104494,0,2,54.32394,46
104495,0,2,50.57402,61
104496,0,2,70.08261,47
104497,0,5,39.903484,46
104498,0,2,36.074104,46
104499,0,2,49.33349,46
104500,0,2,78.88924,46
104501,0,2,92.62561,45
104502,0,2,58.615894,46
104503,0,2,85.28161,46
104504,0,5,12.076989,45
104505,0,2,22.475704,46
104506,2,2,126.68954,34
104507,2,2,133.0553,34
104508,5,2,153.19205,24
104509,2,2,85.92382,46
104510,5,2,175.5924,24
104511,5,2,172.02606,24
104512,0,2,13.720805,34
104513,2,2,141.93182,23
104514,5,2,190.71808,9
104515,0,2,52.187317,46
104516,5,2,162.45807,15
104517,5,2,174.90424,16
104518,2,2,128.73203,15
104519,5,2,190.99585,9
104520,5,2,189.95197,16
104521,5,2,165.8162,16
104522,5,2,130.40977,15
104523,0,2,61.24574,15
104524,5,2,169.59932,9
104525,0,2,7.2055435,23
104526,0,2,12.584896,9
104527,0,2,22.442993,9
104528,0,2,43.07438,9
104529,2,2,79.45071,15
104530,5,2,117.57181,15
104531,5,2,91.42485,15
104532,5,2,75.197266,16
104533,5,2,133.02841,16
104534,5,2,83.29784,16
104535,5,2,155.11731,15
104536,5,2,177.37863,16
104537,5,2,110.2094,16
104538,5,2,96.39543,15
104539,5,2,163.4372,9
104540,5,2,120.87135,9
104541,0,6,6.272369,1
104542,0,6,6.5872946,1
104543,0,6,7.669474,3
104544,0,7,10.945857,3
104545,0,7,10.558973,3
104546,0,6,3.112192,1
104547,0,7,2.4756856,3
104548,0,7,6.4506807,3
104549,0,7,0.9883984,3
104550,0,6,7.255913,1
104551,0,6,6.219031,1
104552,0,6,2.4218771,1
104553,0,6,5.543853,1
104554,0,6,6.236459,1
104555,0,7,2.0161107,3
104556,0,7,7.3132415,3
104557,0,6,3.8707461,1
104558,0,7,2.8560731,3
104559,0,7,2.770133,3
104560,0,6,2.0237892,3
104561,0,7,6.2057467,3
104562,0,7,6.854415,3
104563,0,7,3.425702,13
104564,0,6,1.5343605,1
104565,0,7,3.5954173,3
104566,0,5,2.1233861,8
104567,0,6,3.3303819,1
104568,0,5,4.7214985,8
104569,0,6,6.0868726,3
104570,0,7,5.7429695,3
104571,0,7,4.49971,3
104572,0,5,1.1260793,8
104573,0,6,4.7463565,1
104574,0,6,3.4228358,1
104575,0,5,5.0079737,8
104576,0,5,2.969537,8
104577,0,3,3.0878537,3
104578,0,7,3.5352194,3
104579,0,5,4.3061123,8
104580,0,6,6.427573,14
104581,0,6,5.5377054,22
104582,0,5,2.91763,13
104583,0,6,7.729759,14
104584,0,6,7.9585176,14
104585,0,5,4.5103564,8
104586,0,6,4.8288913,8
104587,0,5,8.759462,15
104588,0,5,7.605598,8
104589,0,5,9.422266,8
104590,0,6,5.8522906,22
104591,0,6,2.4336035,22
104592,0,5,5.9392176,15
104593,0,7,4.102181,13
104594,0,5,2.0864344,14
104595,0,6,1.9677562,4
104596,0,7,4.293632,14
104597,0,7,3.7348585,14
104598,0,7,6.002696,14
104599,0,7,8.108015,14
104600,0,7,11.413473,22
104601,0,5,2.3681219,14
104602,0,5,5.7452993,9
104603,0,7,12.492571,14
104604,0,7,11.134722,22
104605,0,5,3.8710563,8
104606,0,7,7.375119,14
104607,0,7,2.378416,14
104608,0,7,5.888301,14
104609,0,6,1.1321337,8
104610,0,7,0.6593199,7
104611,0,7,4.6581964,14
104612,0,5,7.679447,3
104613,0,5,8.687552,3
104614,0,5,5.508512,3
104615,0,7,2.001843,3
104616,0,5,3.0674014,3
104617,0,5,10.362579,7
104618,0,6,3.8195488,3
104619,0,5,5.856786,3
104620,0,5,1.4142663,7
104621,0,5,9.77735,7
104622,0,5,7.788544,3
104623,0,7,13.6401615,22
104624,0,3,19.481035,32
104625,0,5,13.210111,8
104626,0,5,37.31454,33
104627,0,5,63.20987,23
104628,0,5,48.17244,22
104629,0,5,75.66695,23
104630,0,5,83.596176,23
104631,0,5,71.7478,22
104632,0,5,96.38256,34
104633,0,5,45.67634,24
104634,0,5,25.85181,34
104635,0,5,39.415703,8
104636,0,5,120.95174,33
104637,0,5,91.22618,32
104638,0,5,67.310486,34
104639,0,5,110.24776,33
104640,0,5,103.114044,34
104641,0,5,33.39538,35
104642,0,5,133.39828,24
104643,0,5,116.66782,33
104644,0,5,120.895065,34
104645,0,5,52.04332,35
104646,0,5,132.50612,24
104647,0,5,125.16463,34
104648,0,5,71.654205,22
104649,0,5,121.349266,25
104650,0,5,71.025154,36
104651,0,5,93.23869,23
104652,0,5,125.55053,36
104653,0,5,113.20032,36
104654,0,5,76.521515,23
104655,0,5,73.70662,15
104656,0,5,103.54818,36
104657,0,5,51.491352,15
104658,0,5,83.3846,36
104659,0,5,113.67386,35
104660,0,5,113.270676,36
104661,0,5,98.49512,36
104662,0,5,133.44745,24
104663,2,3,53.812523,46
104664,2,5,76.49337,16
104665,2,2,104.76784,25
104666,2,3,59.854916,34
104667,2,2,125.00305,16
104668,0,2,88.01156,35
104669,0,5,68.67377,16
104670,2,2,110.55769,24
104671,0,3,34.24397,47
104672,2,2,109.10261,24
104673,0,2,83.74043,25
104674,2,2,101.93708,25
104675,0,6,59.756004,34
104676,0,2,66.89473,48
104677,0,3,19.902855,47
104678,2,2,79.8448,25
104679,0,6,52.42393,35
104680,0,3,30.4837,47
104681,0,3,14.361317,45
104682,0,2,57.54831,35
104683,0,2,32.811356,35
104684,0,3,15.801542,46
104685,0,3,39.153343,46
104686,0,2,56.648373,35
104687,0,2,55.73064,35
104688,0,6,49.440674,34
104689,0,2,36.279255,35
104690,0,2,43.16985,35
104691,0,3,24.895046,34
104692,0,6,31.265457,24
104693,0,6,20.70574,34
104694,0,3,7.7152033,44
104695,0,6,15.068651,23
104696,0,6,9.191112,33
104697,0,3,14.24392,22
104698,0,6,63.75683,36
104699,0,6,77.007706,36
104700,0,5,50.38104,35
104701,6,5,17.408155,48
104702,0,5,39.68103,47
104703,0,5,51.910316,47
104704,0,5,27.281223,48
104705,0,5,25.565,36
104706,0,6,70.63155,36
104707,0,6,66.17449,35
104708,3,5,31.260628,48
104709,0,5,42.48783,35
104710,3,5,33.286427,47
104711,0,5,28.58361,36
104712,3,5,30.637976,35
104713,3,5,29.1801,34
104714,0,5,27.261528,47
104715,0,6,28.977673,25
104716,3,5,21.644566,24
104717,0,6,18.163385,24
104718,0,5,25.877384,35
104719,0,2,32.55076,36
104720,0,2,31.285774,34
104721,0,2,41.902298,35
104722,0,2,47.588463,25
104723,0,2,43.048428,24
104724,0,2,21.834099,24
104725,0,2,62.873848,35
104726,0,2,66.6409,35
104727,0,2,37.686756,16
104728,0,2,68.705605,16
104729,2,2,80.60407,24
104730,0,2,79.10387,16
104731,2,2,76.25136,24
104732,0,2,55.3598,16
104733,0,2,79.965324,16
104734,2,2,68.48528,15
104735,2,2,65.86122,15
104736,5,2,72.23164,24
104737,0,2,56.27262,16
104738,2,2,66.35417,15
104739,2,2,55.98362,25
104740,2,3,71.33994,46
104741,2,2,56.602432,16
104742,2,2,50.394733,16
104743,0,2,50.997063,23
104744,2,3,66.7373,34
104745,2,2,60.676018,15
104746,2,3,57.95149,46
104747,2,3,73.0088,23
104748,2,2,79.13095,24
104749,2,2,68.92164,24
104750,2,2,74.24575,24
104751,2,2,72.565056,15
104752,2,2,100.560524,15
104753,2,6,61.007683,24
104754,2,2,72.36356,15
104755,2,2,110.970924,25
104756,2,2,112.320404,23
104757,2,2,72.72785,16
104758,2,2,86.048004,24
104759,2,2,123.11454,25
104760,2,6,55.04204,34
104761,2,2,72.27787,15
104762,2,2,120.33183,9
104763,2,2,77.81274,16
104764,2,2,126.057205,15
104765,2,2,78.96137,16
104766,2,2,87.24763,24
104767,2,2,124.28702,25
104768,2,2,56.666412,16
104769,2,2,52.888073,16
104770,2,2,62.64303,24
104771,2,2,53.418457,78
104772,2,2,90.5285,35
104773,2,2,84.35434,61
104774,2,2,99.177216,47
104775,2,2,39.35047,62
104776,2,2,72.36372,16
104777,2,2,71.22775,24
104778,2,2,70.29965,61
104779,2,2,69.15701,34
104780,2,2,72.46758,35
104781,2,2,75.99323,35
104782,2,2,61.149292,35
104783,2,2,59.479843,24
104784,2,2,42.16709,61
104785,2,2,27.503033,78
104786,2,2,49.082817,35
104787,0,2,25.813496,62
104788,0,2,17.642025,48
104789,6,2,21.79758,47
104790,6,2,14.048908,48
104791,6,5,41.89,25
104792,0,6,14.789183,77
104793,6,6,30.271065,35
104794,6,5,55.52082,25
104795,6,5,64.2081,25
104796,6,6,56.38551,36
104797,6,5,13.763222,62
104798,6,5,40.977978,48
104799,0,6,59.37276,36
104800,6,5,15.844926,48
104801,0,6,47.605843,36
104802,0,6,63.37635,36
104803,2,2,108.92506,24
104804,0,5,20.405106,77
104805,2,2,117.26734,16
104806,2,2,110.759796,24
104807,2,2,114.237,24
104808,2,2,127.5655,24
104809,0,2,48.639004,23
104810,2,2,99.90212,25
104811,2,2,126.9594,24
104812,2,2,112.54392,24
104813,0,2,98.215614,34
104814,0,2,48.982166,32
104815,2,2,113.80687,24
104816,2,2,84.587364,24
104817,2,2,127.31465,24
104818,0,2,54.10384,59
104819,0,2,98.88359,46
104820,2,2,118.98468,24
104821,2,2,121.76097,34
104822,2,2,124.46828,34
104823,2,2,117.272194,34
104824,0,5,59.75928,76
104825,2,2,75.04091,24
104826,2,2,117.210526,34
104827,2,2,95.2901,60
104828,2,2,114.10638,60
104829,2,2,112.91047,46
104830,2,2,81.11071,24
104831,2,2,106.96854,61
104832,2,2,56.363102,78
104833,2,2,115.96232,60
104834,2,2,97.870445,24
104835,2,2,88.45812,78
104836,2,2,109.20458,62
104837,2,2,85.66052,78
104838,2,2,107.52656,35
104839,2,2,80.241646,24
104840,2,2,84.14237,78
104841,0,2,186.66884,47
104842,0,2,149.29462,46
104843,0,2,211.81927,36
104844,0,2,231.18707,35
104845,0,2,234.36052,47
104846,0,2,235.3231,36
104847,0,5,212.00952,33
104848,6,2,261.54733,60
104849,0,5,267.83258,34
104850,0,5,118.97694,34
104851,0,2,249.63174,35
104852,0,5,271.3359,46
104853,6,5,275.28223,45
104854,0,5,24.702837,47
104855,0,5,290.18433,33
104856,0,5,249.66437,45
104857,0,5,157.99211,45
104858,6,5,292.09665,23
104859,0,5,280.65826,23
104860,0,5,270.00195,24
104861,0,5,20.861477,47
104862,0,5,223.83879,16
104863,0,5,241.96349,33
104864,0,5,269.4089,23
104865,6,5,248.34598,23
104866,0,5,251.55023,23
104867,0,5,211.72621,23
104868,6,5,235.60219,23
104869,0,5,135.81041,33
104870,0,5,184.86687,23
104871,0,5,25.9999,47
104872,0,5,33.265583,78
104873,0,5,23.403584,34
104874,0,5,188.45619,23
104875,0,5,50.90711,34
104876,0,5,154.80614,23
104877,0,5,32.062447,77
104878,0,5,147.65244,15
104879,0,5,118.54786,16
104880,0,5,29.311563,60
104881,0,5,26.385128,45
104882,0,5,84.69652,23
104883,0,5,89.18915,23
104884,0,5,32.278,78
104885,2,2,116.972534,48
104886,2,2,90.22836,47
104887,2,2,108.23207,46
104888,0,2,94.78049,46
104889,2,2,113.68058,34
104890,0,6,93.119736,34
104891,2,2,157.23131,34
104892,2,2,79.63092,34
104893,2,2,73.06811,47
104894,2,2,147.6255,24
104895,0,2,86.265945,46
104896,0,6,80.95678,25
104897,2,2,52.507713,34
104898,2,2,171.9701,34
104899,0,6,85.10933,35
104900,2,6,136.34267,33
104901,5,2,66.77113,24
104902,0,6,80.450676,25
104903,5,2,108.84538,16
104904,0,6,89.414375,25
104905,2,2,170.06609,16
104906,0,6,58.643997,25
104907,2,2,180.48297,34
104908,2,2,189.56168,16
104909,0,6,81.229225,34
104910,2,2,176.75255,16
104911,2,2,164.13826,24
104912,0,2,72.72725,46
104913,2,6,128.02316,33
104914,2,2,183.93024,16
104915,5,2,133.70453,9
104916,2,2,190.33997,16
104917,2,2,97.53461,34
104918,5,2,58.882355,15
104919,5,2,90.66535,16
104920,5,2,37.083206,15
104921,0,2,42.41789,47
104922,2,2,35.934216,23
104923,5,2,80.00125,16
104924,5,2,67.79292,15
104925,0,6,60.858257,16
104926,5,2,105.33115,16
104927,0,2,32.163635,34
104928,5,2,70.749084,16
104929,5,2,66.72964,24
104930,2,2,62.124557,15
104931,5,2,74.0909,24
104932,5,2,59.15222,23
104933,5,2,91.758316,24
104934,0,6,68.21171,24
104935,0,6,81.07337,16
104936,0,2,68.41483,24
104937,2,2,77.26129,34
104938,2,2,54.698414,23
104939,2,2,44.66013,36
104940,0,2,39.289562,16
104941,0,5,43.009483,35
104942,2,2,60.499672,23
104943,2,2,52.344376,15
104944,2,2,57.779987,33
104945,2,2,23.016317,35
104946,2,2,34.07309,35
104947,2,2,53.294327,33
104948,2,2,35.665817,35
104949,2,2,86.86445,35
104950,0,2,97.568596,34
104951,2,2,111.08981,25
104952,2,5,104.71699,23
104953,2,2,105.710304,35
104954,0,5,71.314835,23
104955,2,5,135.18802,23
104956,2,5,137.2122,23
104957,0,2,87.326904,23
104958,2,2,110.72356,35
104959,2,6,114.91695,33
104960,2,2,125.58252,35
104961,2,5,111.16701,23
104962,2,5,127.67878,23
104963,0,2,111.554955,34
104964,2,5,139.18614,23
104965,2,2,134.66565,35
104966,2,5,92.855896,23
104967,2,5,126.14134,23
104968,2,2,123.4115,35
104969,2,2,108.78164,24
104970,2,2,115.63411,34
104971,2,6,125.70314,23
104972,2,5,116.05406,15
104973,5,2,137.52342,24
104974,2,5,128.25175,23
104975,2,2,123.61732,35
104976,2,2,126.90027,34
104977,2,6,113.25136,45
104978,2,2,116.95838,24
104979,2,2,137.55852,34
104980,2,2,128.86517,35
104981,5,2,140.70221,24
104982,5,2,109.36064,23
104983,5,2,123.90902,24
104984,2,2,112.79669,34
104985,5,2,132.7348,24
104986,2,2,136.22737,35
104987,2,2,105.12271,45
104988,5,2,128.4011,34
104989,2,2,129.63138,35
104990,2,2,139.96608,35
104991,2,6,103.20739,23
104992,5,2,125.407074,23
104993,5,2,131.21375,34
104994,2,2,141.06317,35
104995,5,2,120.833786,46
104996,0,2,98.571396,47
104997,2,2,114.15104,47
104998,2,2,126.974144,35
104999,5,2,114.68759,33
105000,2,2,131.55817,35
105001,2,2,132.04189,35
105002,2,2,122.323,35
105003,0,2,80.245636,47
105004,2,2,118.98488,35
105005,5,2,146.78445,36
105006,5,2,130.60477,49
105007,2,2,119.170685,35
105008,2,2,135.76894,36
105009,2,2,109.53286,35
105010,2,2,92.38927,47
105011,0,2,51.125237,47
105012,0,2,204.49496,36
105013,0,2,64.30118,46
105014,2,2,103.035904,35
105015,0,2,229.8909,36
105016,0,2,216.16806,36
105017,0,2,156.41013,48
105018,0,2,212.08205,48
105019,0,2,231.39886,36
105020,0,2,237.30222,36
105021,0,2,64.973526,34
105022,0,2,167.14459,48
105023,0,2,203.82834,48
105024,0,2,104.9592,47
105025,0,2,138.19958,60
105026,0,5,19.883581,45
105027,0,2,215.17352,48
105028,0,2,175.95947,61
105029,0,2,58.112976,46
105030,5,2,179.46936,36
105031,0,6,192.84297,35
105032,5,2,163.83484,36
105033,0,2,237.3966,35
105034,0,6,199.80736,24
105035,5,2,125.1642,35
105036,0,5,100.92264,24
105037,0,5,36.243244,35
105038,0,5,77.811874,24
105039,0,5,31.79678,24
105040,0,5,49.120674,35
105041,0,5,133.86679,34
105042,0,5,35.824722,33
105043,0,5,53.99611,35
105044,0,5,65.2036,47
105045,0,5,119.46667,46
105046,0,3,46.73197,33
105047,0,5,33.281982,45
105048,0,5,95.00191,47
105049,0,5,108.017944,47
105050,0,5,73.22327,47
105051,0,3,41.661457,46
105052,0,5,101.8525,47
105053,0,3,42.65216,32
105054,0,5,39.812416,59
105055,0,6,39.55015,34
105056,0,3,41.21921,45
105057,0,5,77.56287,47
105058,0,5,72.71925,47
105059,0,3,46.80928,32
105060,0,5,55.68736,47
105061,0,3,42.578568,33
105062,0,3,44.59759,33
105063,0,5,49.286583,45
105064,0,3,42.102417,46
105065,0,5,44.402725,47
105066,0,3,34.58342,46
105067,0,3,36.40675,34
105068,0,5,33.899242,46
105069,0,3,35.713493,23
105070,0,3,26.748672,47
105071,0,5,14.560522,47
105072,0,3,35.29889,32
105073,0,3,30.302704,33
105074,0,3,27.17636,23
105075,0,3,25.734535,33
105076,0,5,20.508797,45
105077,0,3,15.741333,33
105078,0,6,24.738064,33
105079,0,5,7.1457634,45
105080,0,3,20.24657,23
105081,0,3,21.50278,23
105082,0,3,10.476794,34
105083,0,3,14.823282,16
105084,0,7,15.178112,33
105085,0,3,5.404715,33
105086,0,3,6.3165264,32
105087,0,7,10.227965,33
105088,0,7,3.965868,32
105089,0,7,8.057492,32
105090,0,7,10.027532,22
105091,0,7,6.382619,31
105092,0,5,9.833402,33
105093,0,5,23.831032,23
105094,0,7,16.698547,44
105095,0,7,10.6698,22
105096,0,7,13.520784,31
105097,0,7,14.2785635,32
105098,0,7,7.4118853,31
105099,0,7,18.784243,44
105100,0,7,18.870544,32
105101,0,5,16.2876,45
105102,0,7,9.207706,59
105103,0,7,12.876672,22
105104,0,5,42.150204,23
105105,0,5,35.4007,23
105106,0,5,48.13671,23
105107,0,5,9.057306,34
105108,0,5,11.071256,15
105109,0,7,7.596063,59
105110,0,7,13.089212,31
105111,0,7,14.540804,44
105112,0,5,17.066824,45
105113,2,2,69.76162,33
105114,2,2,53.465546,33
105115,5,2,69.44762,23
105116,5,2,100.76764,15
105117,5,2,50.896072,14
105118,0,2,55.126133,25
105119,5,2,80.025314,9
105120,5,2,93.247986,33
105121,2,2,45.684376,22
105122,5,2,90.828896,15
105123,5,2,85.80399,24
105124,5,2,86.97905,24
105125,0,2,84.8022,25
105126,5,2,70.63831,15
105127,5,2,53.469604,8
105128,0,2,83.05745,25
105129,5,2,77.7764,23
105130,0,2,87.2306,25
105131,0,2,77.7894,35
105132,5,2,67.530685,23
105133,0,2,67.74632,25
105134,2,2,78.438416,23
