C_state,region_A,region_B,I_state_A,I_state_B,n_A,n_B,composition_JS,CCC_soft_JS,CCC_common_support_cosine,common_support_features,structural_zero_excluded_features,total_opportunity_median_A,total_opportunity_median_B,display_score
0,934,1668,4,5,265,42,0.418358123033815,0.6761725681939811,0.6303322973490738,1517,1827,19.690345764160156,121.30072021484375,0.3280298778118389
0,206,1139,6,3,123,256,0.27686041489932617,0.464298797705202,0.4530981531659448,1576,1768,125.54753112792969,8.291614532470703,0.32792193774016665
0,702,926,3,7,47,46,0.39630822688604883,0.5468523337360343,0.587592000274956,751,2593,3.347684383392334,2.1983134746551514,0.32783558568282894
0,704,1148,7,3,81,62,0.256553462589468,0.45743149605522554,0.44038065387845426,1480,1864,26.821136474609375,38.21673583984375,0.32781399766849445
0,713,1148,5,3,151,62,0.24390178096130216,0.4986530671507978,0.43451645259466776,1437,1907,46.72763442993164,38.21673583984375,0.32779240965416
0,621,3795,6,3,138,39,0.34265173643281227,0.5015298965357482,0.5136982649081477,1522,1822,4.598821640014648,20.581295013427734,0.32777082163982557
1,26,334,5,6,48,380,0.27407814482172443,0.4781171706400181,0.4510750723311674,1119,2225,78.12256622314453,57.71510314941406,0.32777082163982557
0,3518,5014,6,5,64,36,0.40964352186843705,0.5947316475837776,0.6123194587145291,935,2409,43.889060974121094,129.25259399414062,0.3277708216398255
0,4219,5583,3,7,41,36,0.37251035606075733,0.39847930389084607,0.5505114453844413,859,2485,17.077041625976562,96.82612609863281,0.32774923362549113
0,432,4975,6,4,3927,58,0.4510781200160709,0.6882419187844737,0.7387521051353991,2133,1211,6.54338264465332,47.29572296142578,0.32770605759682225
0,45,5498,3,4,37,39,0.3626730041549366,0.6606144715408561,0.5370170065669682,1146,2198,11.70928955078125,23.4505558013916,0.3276628815681534
0,1148,2107,3,6,62,41,0.37910612138945754,0.5401884936333503,0.5594047609916821,661,2683,38.21673583984375,67.67095184326172,0.3276628815681534
0,1245,5832,6,5,33,37,0.38697416255114075,0.6095835289870177,0.5716088251263843,1388,1956,27.024951934814453,54.635955810546875,0.32764129355381894
0,3544,5938,7,6,32,101,0.3497968115641461,0.6581775795359917,0.5214469937838904,948,2396,171.95547485351562,26.278905868530273,0.3276412935538189
0,638,4200,5,2,2016,46,0.4458540877102841,0.6683599222190431,0.7108722525379737,1101,2243,30.777111053466797,157.1565399169922,0.3276197055394845
0,1112,4974,6,7,133,34,0.42182125994341735,0.5435939457345118,0.637922131186879,1450,1894,11.277910232543945,42.75418472290039,0.3276197055394845
0,432,725,6,2,3927,332,0.45167105824948756,0.7202418365360085,0.7430312309353795,2023,1321,6.54338264465332,50.84321212768555,0.3275981175251501
0,548,5364,7,6,61,30,0.2633586250329225,0.47359030550189407,0.4444021238271303,1311,2033,50.21565246582031,24.215423583984375,0.32759811752515006
0,965,1137,4,7,409,357,0.4163409509747971,0.6813414328674876,0.6255769053326239,1783,1561,52.208412170410156,56.37036895751953,0.32753335348214674
0,246,919,7,6,48,54,0.41778871051919814,0.618831056805536,0.6286197739614856,1144,2200,76.06794738769531,14.939245223999023,0.32749017745347775
0,360,2336,2,7,30,34,0.4183723824594308,0.521030236742044,0.6300542108378895,1793,1551,124.30743408203125,11.251714706420898,0.3274254134104746
0,903,2107,7,6,193,41,0.3930123053208703,0.5787304979729196,0.5817693052053152,661,2683,29.947887420654297,67.67095184326172,0.3274254134104745
0,934,6037,4,5,265,42,0.40741667375281165,0.6935533234051865,0.6076050244121755,1309,2035,19.690345764160156,62.33826446533203,0.3274254134104745
0,566,764,5,7,65,100,0.29696104404049134,0.39251870942320033,0.4681466286487066,466,2878,9.125954627990723,4.66430139541626,0.3274038253961401
6,32,3638,5,7,225,32,0.24617692804737712,0.4407996881913802,0.4354342904302323,1472,1872,150.54974365234375,166.18731689453125,0.32740382539614005
0,835,1046,6,3,942,40,0.3293534142439084,0.4496020239862909,0.49924315346254455,1496,1848,9.173786163330078,1.6591744422912598,0.3273822373818056
0,856,5832,4,5,218,37,0.4153748205152843,0.6065373273896822,0.6235218536779263,1807,1537,38.52228927612305,54.635955810546875,0.3273822373818056
0,799,3892,5,3,40,47,0.4337257430348061,0.5186346891994408,0.6682972616488534,845,2499,29.515342712402344,73.59689331054688,0.32729588532446785
1,507,3273,0,6,468,47,0.21518232248964075,0.4584164526769612,0.4249406602880996,429,2915,67.83894348144531,86.80418395996094,0.3272742973101334
0,464,5447,7,6,2403,41,0.3297719551372117,0.4788030019292993,0.4997977928166407,1058,2286,7.282663345336914,89.70356750488281,0.327252709295799
0,509,621,0,6,48,138,0.37642502124252214,0.4939705671923607,0.5560903244028714,876,2468,13.661298751831055,4.598821640014648,0.32725270929579897
0,3787,3892,5,3,62,47,0.34346051483736234,0.38888414758691364,0.5143150216360226,963,2381,57.529541015625,73.59689331054688,0.32723112128146453
0,208,5985,5,7,262,59,0.38265440688617725,0.593217125202522,0.5644994180939737,1179,2165,182.7510986328125,31.956623077392578,0.3272311212814645
0,209,235,6,0,90,110,0.3203235751055012,0.46266701269738947,0.4896299714677893,1256,2088,51.217254638671875,40.86228942871094,0.32718794525279565
0,1098,4217,3,6,38,33,0.45474499919076516,0.7438656027680141,0.7666346590847769,629,2715,5.007700443267822,39.855751037597656,0.3271663572384611
0,852,901,3,6,33,33,0.3481181283932485,0.4830749529237138,0.5193587421964778,875,2469,8.064168930053711,43.27668762207031,0.3271447692241268
1,421,2592,0,6,71,46,0.24960916523540627,0.5399100823181898,0.4369316526222895,642,2702,62.630943298339844,42.396209716796875,0.3271447692241268
0,751,1137,6,7,33,357,0.34468609875413575,0.42836067658412547,0.5157030448476969,1544,1800,82.81951904296875,56.37036895751953,0.3270800051811234
0,903,1495,7,6,193,32,0.3634577113818147,0.5397875900114053,0.5376956663147355,1551,1793,29.947887420654297,68.454833984375,0.3270152411381201
0,1099,5202,7,3,85,42,0.22970095904438853,0.4485575538385311,0.42879783670403315,1309,2035,8.241405487060547,4.470450401306152,0.3270152411381201
6,3622,4971,7,5,33,137,0.31537843004872,0.4995994216170466,0.485141721619586,1295,2049,271.3622131347656,127.71780395507812,0.3270152411381201
0,2409,4550,5,2,66,56,0.44824601870990455,0.6833916401952896,0.7218411609135249,1068,2276,20.959545135498047,26.298667907714844,0.3269936531237857
1,40,594,6,5,84,39,0.2764273695444898,0.5018365626171366,0.4524574475479026,701,2643,124.87911987304688,82.17440032958984,0.3269720651094512
5,828,2331,2,0,1858,67,0.35657970329190836,0.4944259295887004,0.5289125720575115,1207,2137,89.03816223144531,105.51187133789062,0.3269288890807824
0,917,1112,3,6,120,133,0.2562699854773202,0.5104666519849806,0.43997233322436435,1540,1804,2.369907855987549,11.277910232543945,0.3269288890807823
0,533,4153,7,3,71,31,0.4290178386800107,0.6096817028066914,0.655779677451672,621,2723,60.53845977783203,7.541404724121094,0.32690730106644794
0,639,881,5,7,168,146,0.29195770998248616,0.46542889742717924,0.46379928382721947,1716,1628,9.173097610473633,71.15873718261719,0.32688571305211345
6,2045,4078,5,6,39,32,0.4297303790513375,0.6433173751877285,0.6576368954226179,1033,2311,139.4974365234375,235.0806121826172,0.32688571305211345
0,446,961,5,7,63,47,0.3017879926441131,0.5092753286177559,0.4724785593551214,1026,2318,3.209841251373291,7.274176597595215,0.32686412503777906
1,328,1987,2,6,38,117,0.45737730549756245,0.7122175226928102,0.7923369969293748,673,2671,148.32931518554688,53.27666091918945,0.32686412503777906
6,958,1041,5,6,85,44,0.26156863136690955,0.3116514080434952,0.44301510807493283,931,2413,212.27804565429688,235.85861206054688,0.326864125037779
0,1099,3785,7,3,85,53,0.20230013918317344,0.39028156811078446,0.42240597361535004,1782,1562,8.241405487060547,24.005844116210938,0.3268425370234446
0,1191,4477,5,3,36,45,0.344711279440008,0.5490891299436574,0.5156552047209538,1196,2148,25.77268409729004,19.524211883544922,0.32679936099477574
0,965,4152,4,2,409,211,0.3838141873824614,0.7656800226644447,0.5662871165339294,1488,1856,52.208412170410156,47.605262756347656,0.32677777298044125
0,934,5985,4,7,265,59,0.42217981987806635,0.6350966976617258,0.6382601535477735,1062,2282,19.690345764160156,31.956623077392578,0.3267777729804412
0,464,509,7,0,2403,48,0.4180735522842632,0.6536176234039267,0.628986804634839,901,2443,7.282663345336914,13.661298751831055,0.3267345969517723
0,682,1064,3,7,129,37,0.2617903938883194,0.5662434472566823,0.44310829067973156,905,2439,3.8970553874969482,55.657203674316406,0.32671300893743793
0,701,5988,6,3,37,42,0.4011510527395058,inf,0.5953300041579908,889,2455,22.967571258544922,40.210052490234375,0.3266482448944346
0,793,5938,3,6,46,101,0.3424019417918259,0.5269898016527791,0.5130183250699221,1330,2014,10.719075202941895,26.278905868530273,0.32658348085143135
0,984,3569,3,6,49,41,0.44370059417754104,0.4874536033857405,0.7008367023500628,992,2352,46.31055450439453,88.25746154785156,0.3265618928370969
6,1884,4078,5,6,69,32,0.33950067572310366,0.32905047423576433,0.509725477534146,899,2445,239.28567504882812,235.0806121826172,0.3265618928370969
0,938,4477,6,3,68,45,0.43709554693122193,0.6178970079203117,0.677301459707325,1623,1721,3.9025237560272217,19.524211883544922,0.32649712879409354
0,917,2632,3,7,120,32,0.4504213328495609,0.6318713307385777,0.7328833457000361,1427,1917,2.369907855987549,39.073307037353516,0.32647554077975915
0,3881,3922,6,5,53,32,0.3551342690811155,0.6195826393416184,0.5272853465998819,801,2543,74.01402282714844,16.425308227539062,0.32647554077975904
0,725,820,2,3,332,305,0.4585240191475234,0.7257905611775707,0.8055335279198101,1670,1674,50.84321212768555,7.126079082489014,0.3263676007080869
1,19,477,0,6,1626,143,0.16339330491935922,0.4962241823439787,0.41936179059548007,796,2548,110.65777587890625,64.51844024658203,0.3263676007080869
0,772,4153,5,3,45,31,0.21275401227676047,0.42209992995307555,0.42410090924781496,762,2582,4.929305076599121,7.541404724121094,0.32634601269375246
0,566,1023,5,6,65,33,0.4231496807961164,0.6371354422176002,0.640361412335819,454,2890,9.125954627990723,74.95528411865234,0.3263460126937524
0,1112,3886,6,2,133,58,0.45927574074510613,0.7895163516801279,0.8184302779657529,746,2598,11.277910232543945,60.18693923950195,0.32630283666508353
0,2109,4184,5,7,35,32,0.44291625102804616,0.6697032643672405,0.697913023680564,339,3005,96.73247528076172,10.957883834838867,0.32628124865074914
0,638,3827,5,6,2016,41,0.3579251514960776,0.571734492759176,0.5302622658178833,1510,1834,30.777111053466797,112.21199035644531,0.32625966063641465
0,792,5369,2,4,31,41,0.36097837282971595,0.757082655835623,0.5343060350918638,969,2375,26.66497039794922,33.98750305175781,0.32625966063641465
0,856,5985,4,7,218,59,0.45558641553528484,0.6973260177756558,0.7715573316830683,1085,2259,38.52228927612305,31.956623077392578,0.32625966063641465
1,29,78,6,0,36,29940,0.2569345503753444,0.4745726419704233,0.4400538606121609,727,2617,84.9169921875,74.2375717163086,0.32625966063641465
1,573,2745,0,6,162,38,0.3001123843559959,0.555424963142235,0.47068148501349205,291,3053,99.38247680664062,70.6891860961914,0.3262380726220802
0,1140,4253,6,7,70,33,0.42665433188766433,0.5781722134785348,0.6493414550052907,765,2579,70.71290588378906,41.56279373168945,0.32623807262208016
0,799,919,5,6,40,54,0.38688041828223824,0.5678911912025106,0.5707845251432615,941,2403,29.515342712402344,14.939245223999023,0.32621648460774577
0,72,4327,5,2,50,33,0.4123607864346779,0.6644823707058695,0.6168452547363208,1052,2292,111.17526245117188,113.69058990478516,0.3262164846077457
0,45,5014,3,5,37,36,0.361529172759226,0.49253306163832483,0.5349456559661858,1090,2254,11.70928955078125,129.25259399414062,0.3261948965934114
0,683,986,7,6,243,621,0.23387305206426048,0.5023357020135952,0.4298914766297559,1420,1924,2.191495895385742,17.616920471191406,0.3261733085790769
0,772,4253,5,7,45,33,0.19086731650068126,0.43161538884838113,0.4208408526300028,860,2484,4.929305076599121,41.56279373168945,0.3261733085790769
0,1066,3510,5,7,38,44,0.3428919762351606,0.49422759749920436,0.5134365713661571,1094,2250,42.052581787109375,103.20319366455078,0.326130132550408
0,3785,6055,3,6,53,128,0.24322599052015853,0.40526614416309364,0.4335719891591153,1657,1687,24.005844116210938,54.0205078125,0.326130132550408
0,1046,4253,3,7,40,33,0.4043324233991996,0.5988081740589221,0.6009183064103834,696,2648,1.6591744422912598,41.56279373168945,0.32613013255040796
0,3164,4327,5,2,71,33,0.44919655913129053,0.6701423840891871,0.7251604791133874,1038,2306,49.619651794433594,113.69058990478516,0.32610854453607363
0,893,3513,5,6,692,31,0.29793157529865577,0.4203963500691307,0.46871112940391135,1560,1784,98.23236083984375,39.85842514038086,0.32608695652173914
0,673,917,7,3,63,120,0.4160559951933292,0.5392570000339344,0.6241020317694448,1156,2188,18.70172119140625,2.369907855987549,0.32606536850740475
0,446,918,5,6,63,60,0.421876692734229,0.6622388672076035,0.6369894028486465,1546,1798,3.209841251373291,3.6345162391662598,0.32604378049307026
0,959,965,5,4,147,409,0.41160757681990773,0.6943643415788834,0.6153206997096081,1768,1576,25.313350677490234,52.208412170410156,0.3260221924787359
0,781,5859,3,6,38,61,0.45369590303335644,0.6458472251376989,0.754115033549998,807,2537,9.697195053100586,13.560175895690918,0.325935840421398
0,566,1098,5,3,65,38,0.22097319520528602,0.44273823002939416,0.4256192658752195,372,2972,9.125954627990723,5.007700443267822,0.32578472432105693
0,1032,5221,7,5,51,83,0.2728074042681551,0.4969089036679276,0.44928701710688546,1386,1958,37.93328857421875,22.526992797851562,0.3257631363067225
6,671,1872,7,5,54,33,0.28950316905381385,0.5500357876174992,0.4616662724664097,1272,2072,146.71725463867188,187.4375762939453,0.3257415482923881
0,637,4532,6,5,536,48,0.2618318707039513,0.3866090444167875,0.44274451948440496,1091,2253,9.726129531860352,45.53275680541992,0.3257199602780536
0,2208,3544,3,7,38,32,0.3658967651658771,0.5550646944636125,0.540584464964976,1080,2264,145.54017639160156,171.95547485351562,0.32569837226371917
0,918,1110,6,7,60,85,0.3568760362117835,0.4651129246976463,0.5288087701219687,1618,1726,3.6345162391662598,16.42220115661621,0.32559043219204703
0,917,2070,3,6,120,46,0.4571665451761055,0.5286705728117991,0.7858561350941076,1545,1799,2.369907855987549,125.80560302734375,0.3255472561633781
0,959,4917,5,6,147,55,0.30575045569458564,0.4261498613368024,0.47589595102573734,1096,2248,25.313350677490234,23.28876495361328,0.32546090410604034
0,3528,3901,7,6,31,65,0.29191913274982906,0.5589219995417882,0.4633263616955938,955,2389,89.94400024414062,67.24130249023438,0.32541772807737146
6,427,4078,5,6,176,32,0.3898894840395442,0.40572968856342784,0.5752304327632903,1262,2082,179.63172912597656,235.0806121826172,0.32539614006303696
0,697,5018,7,6,39,56,0.3715286443283566,0.5430995539822798,0.5480740959921195,936,2408,10.327139854431152,84.93281555175781,0.32535296403436814
0,3901,4252,6,3,65,41,0.18608608107415972,0.4944717123177929,0.4202508593989335,899,2445,67.24130249023438,18.718456268310547,0.3253529640343681
0,541,547,7,3,50,32,0.37560108542590975,0.6732529713354993,0.5540219570318973,665,2679,99.34632873535156,17.406089782714844,0.32530978800569926
0,917,5385,3,5,120,31,0.44955968159214915,0.6630290164131966,0.7257623617098383,979,2365,2.369907855987549,51.650142669677734,0.3252881999913648
0,218,4021,7,3,61,31,0.4506739831852451,0.6689483479669175,0.7325071039566902,637,2707,91.05789947509766,1.3702216148376465,0.32520184793402707
0,4974,5369,7,4,34,41,0.4290121762791597,0.5636064354827612,0.6543799630411047,1229,2115,42.75418472290039,33.98750305175781,0.32520184793402707
0,357,682,0,3,45,129,0.38175656751824544,0.569942644549792,0.5620308292737217,1266,2078,14.722501754760742,3.8970553874969482,0.325201847934027
0,206,1098,6,3,123,38,0.32963476685669146,0.4725318216685552,0.49872908935373506,702,2642,125.54753112792969,5.007700443267822,0.32518025991969257
0,588,636,3,7,197,40,0.1998968889064497,0.45949107780124765,0.4214701032910104,1299,2045,2.343207359313965,41.72966003417969,0.32515867190535813
2,887,890,2,5,101,342,0.18798518766439226,0.5033850703532149,0.4202932665559317,732,2612,199.0281524658203,188.4324951171875,0.3250723198480204
0,401,3174,7,6,297,36,0.3634999998098325,0.7330886990290246,0.5370128630491816,1509,1835,62.510093688964844,49.22881317138672,0.3250507318336859
6,749,4346,5,2,118,145,0.3224952173234626,0.5202593791295174,0.49104269623396,1631,1713,135.76048278808594,173.15390014648438,0.32502914381935155
0,894,3795,7,3,124,39,0.29783021363128087,0.4674068847673221,0.46812899138985054,1515,1829,91.42159271240234,20.581295013427734,0.32494279176201374
0,255,399,2,5,84,2945,0.3895598383871635,0.5657999860403521,0.5744954331035075,2093,1251,84.65652465820312,75.42094421386719,0.32492120374767924
1,19,384,0,6,1626,116,0.20230145423317514,0.4383375069145091,0.4217220402611056,1298,2046,110.65777587890625,70.55880737304688,0.3248780277190104
6,231,4373,6,2,39,60,0.3717491099868186,0.6755907846554089,0.5481222340249592,899,2445,197.72335815429688,182.06822204589844,0.3247700876473382
0,432,4471,6,7,3927,41,0.29983904417501317,0.4557605972514908,0.4696794420149345,1016,2328,6.54338264465332,4.180351734161377,0.32477008764733817
0,1032,5988,7,3,51,42,0.22086898835944074,0.41706804909990147,0.42527725346698386,1327,2017,37.93328857421875,40.210052490234375,0.3247484996330038
0,2336,5524,7,6,34,77,0.3567406536520782,0.46171333429719674,0.5282622358018768,1156,2188,11.251714706420898,33.37791442871094,0.32474849963300373
0,3544,4946,7,4,32,38,0.4262490783402794,0.7999321618160224,0.6472823960721928,679,2665,171.95547485351562,64.35945129394531,0.3247269116186693
