grid_id,x,y,n_cells,C_state,I_state,C_margin,I_margin
2659,6800.0,3400.0,666,4,3,0.67668205,0.24605757
2660,6900.0,3400.0,809,4,3,0.94551915,0.6831114
2661,7000.0,3400.0,873,4,3,0.3570025,0.6780858
2662,7100.0,3400.0,828,4,3,0.7000668,0.65402555
2663,7200.0,3400.0,756,4,3,0.6918416,0.8258588
2664,7300.0,3400.0,696,0,3,0.22831741,0.19367838
2665,7400.0,3400.0,645,7,3,0.052211612,0.15943092
2666,7500.0,3400.0,461,4,3,0.69771266,1.0
2667,7600.0,3400.0,228,1,3,0.041742414,0.6452863
2668,0.0,3500.0,357,0,6,0.20107523,0.11089644
2669,100.0,3500.0,531,1,6,0.08192927,0.05905193
2670,200.0,3500.0,596,3,2,0.17006719,0.24711177
2671,300.0,3500.0,576,1,2,0.29266292,0.061607897
2672,400.0,3500.0,605,1,5,0.5932698,0.23045552
2673,500.0,3500.0,699,1,5,0.9410453,0.31604886
2674,600.0,3500.0,688,1,5,0.9333358,0.3856718
2675,700.0,3500.0,631,1,2,0.7032262,0.09448895
2676,800.0,3500.0,582,1,2,0.8278348,0.44001815
2677,900.0,3500.0,639,1,5,0.388667,0.090153456
2678,1000.0,3500.0,763,1,5,0.3037634,0.40822127
2679,1100.0,3500.0,801,1,5,1.0,1.0
2680,1200.0,3500.0,793,1,5,0.6355887,0.15562731
2681,1300.0,3500.0,782,1,5,0.95591265,0.21242306
2682,1400.0,3500.0,713,1,5,1.0,0.5398346
2683,1500.0,3500.0,636,1,5,0.092446625,0.09375018
2684,1600.0,3500.0,552,0,5,0.5769454,0.28372845
2685,1700.0,3500.0,639,0,5,0.0775702,0.56726366
2686,1800.0,3500.0,908,0,6,0.24545017,0.029401511
2687,1900.0,3500.0,1113,6,4,0.20779079,0.2760866
2688,2000.0,3500.0,1388,6,6,0.12892008,0.036763042
2689,2100.0,3500.0,1498,0,1,0.46890995,0.08335784
2690,2200.0,3500.0,1314,6,0,0.13337842,0.1450991
2691,2300.0,3500.0,1011,6,4,0.19326922,0.2541999
2692,2400.0,3500.0,702,0,0,0.9777237,0.009154677
2693,2500.0,3500.0,658,0,0,0.99999297,0.035543054
2694,2600.0,3500.0,848,0,0,0.08207187,0.15347965
2695,2700.0,3500.0,958,6,4,0.42319945,0.036322296
2696,2800.0,3500.0,830,6,6,0.46616563,0.4926155
2697,2900.0,3500.0,618,0,6,0.6687374,0.4872483
2698,3000.0,3500.0,373,0,2,0.81250155,0.07581502
2699,3100.0,3500.0,252,0,4,0.9995145,0.65577364
2700,3200.0,3500.0,230,0,4,0.95143723,0.19297731
2701,3300.0,3500.0,236,0,7,0.99999887,0.020904213
2702,3400.0,3500.0,226,0,0,0.47431278,0.3272487
2703,3500.0,3500.0,258,0,7,0.9999897,0.78956884
2704,3600.0,3500.0,327,0,7,0.7330409,0.35057276
2705,3700.0,3500.0,320,0,7,0.51087296,0.7558832
2706,3800.0,3500.0,326,7,7,0.6046898,0.47595105
2707,3900.0,3500.0,363,2,6,0.41513917,0.14170423
2708,4000.0,3500.0,418,0,1,0.10604772,0.015872568
2709,4100.0,3500.0,483,0,1,0.72418964,0.034132928
2710,4200.0,3500.0,480,6,6,0.008037537,0.14069858
2711,4300.0,3500.0,473,0,7,0.8777165,0.17208019
2712,4400.0,3500.0,454,0,1,0.76192206,0.24480313
2713,4500.0,3500.0,427,2,1,0.45358,0.5038734
2714,4600.0,3500.0,396,0,6,0.4830557,0.15962833
2715,4700.0,3500.0,299,0,6,0.5723504,0.40480292
2716,4800.0,3500.0,264,0,6,0.85983574,0.4742357
2717,4900.0,3500.0,280,0,7,0.99999535,0.89826715
2718,5000.0,3500.0,436,0,0,0.62042,0.32808387
2719,5100.0,3500.0,675,0,6,0.11410132,0.29294443
2720,5200.0,3500.0,872,2,3,0.07311353,0.20520034
2721,5300.0,3500.0,880,7,3,0.019469947,0.21797988
2722,5400.0,3500.0,856,4,3,0.8738358,0.41851416
2723,5500.0,3500.0,843,4,3,0.83030283,0.97419393
2724,5600.0,3500.0,853,4,3,0.44953525,0.41715395
2725,5700.0,3500.0,874,4,3,0.6746294,0.5422071
2726,5800.0,3500.0,822,4,3,0.76027906,0.66590333
2727,5900.0,3500.0,831,4,3,0.88355356,0.583214
2728,6000.0,3500.0,880,4,3,0.9796747,0.7762624
2729,6100.0,3500.0,832,4,3,0.9626681,0.78432333
2730,6200.0,3500.0,759,4,3,0.1660792,0.16614622
2731,6300.0,3500.0,733,2,2,0.26456258,0.3837356
2732,6400.0,3500.0,663,4,3,0.5231148,0.46223372
2733,6500.0,3500.0,703,0,3,0.51472366,0.1318084
2734,6600.0,3500.0,695,0,7,0.6296885,0.00519827
2735,6700.0,3500.0,668,0,3,0.72567916,0.028770536
2736,6800.0,3500.0,688,4,2,0.02306369,0.17299473
2737,6900.0,3500.0,722,4,3,0.7095336,0.19104406
2738,7000.0,3500.0,765,4,3,0.6881991,0.61928743
2739,7100.0,3500.0,797,4,3,0.78998435,0.6498404
2740,7200.0,3500.0,806,4,3,0.91760945,0.7555976
2741,7300.0,3500.0,782,4,3,0.8011127,0.8355446
2742,7400.0,3500.0,718,4,3,0.9840268,0.8403765
2743,7500.0,3500.0,462,4,3,0.46516424,0.9796964
2744,7600.0,3500.0,216,5,3,0.09392437,1.0
2745,0.0,3600.0,378,6,5,0.33645797,0.0530681
2746,100.0,3600.0,545,1,5,0.06411043,0.16172317
2747,200.0,3600.0,617,0,5,0.2943218,0.16106328
2748,300.0,3600.0,579,0,5,0.1412833,0.16424474
2749,400.0,3600.0,639,1,5,0.73759,0.4684975
2750,500.0,3600.0,692,1,5,0.99389744,0.8617278
2751,600.0,3600.0,682,1,5,0.5209159,0.03729555
2752,700.0,3600.0,635,3,5,0.20241764,0.08358005
2753,800.0,3600.0,578,1,4,0.014830172,0.08074118
2754,900.0,3600.0,579,1,5,0.35755143,0.18432866
2755,1000.0,3600.0,680,1,4,0.008144751,0.14246523
2756,1100.0,3600.0,711,1,5,0.12069565,0.05291289
2757,1200.0,3600.0,693,1,5,0.48067844,0.58515275
2758,1300.0,3600.0,643,1,2,0.7100678,0.31291872
2759,1400.0,3600.0,630,1,2,0.55764776,0.16496345
2760,1500.0,3600.0,547,1,2,0.8197579,0.0071149766
2761,1600.0,3600.0,429,1,5,0.5595866,0.22544932
2762,1700.0,3600.0,431,0,5,0.95160705,0.08745715
2763,1800.0,3600.0,590,0,7,0.99999046,0.07884422
2764,1900.0,3600.0,811,0,4,0.71225876,0.18390253
2765,2000.0,3600.0,1033,6,4,0.10933572,0.1398776
2766,2100.0,3600.0,1115,6,4,0.42926657,0.34078717
2767,2200.0,3600.0,1011,6,4,0.023236573,0.26080456
2768,2300.0,3600.0,765,0,0,0.6924444,0.09786922
2769,2400.0,3600.0,516,0,0,0.9750783,0.34503177
2770,2500.0,3600.0,412,0,0,0.8676667,0.021254718
2771,2600.0,3600.0,641,0,6,0.8604286,0.3760236
2772,2700.0,3600.0,753,0,6,0.46940663,0.9168005
2773,2800.0,3600.0,624,0,4,0.21467581,0.17300284
2774,2900.0,3600.0,467,0,4,0.43191808,0.050952792
2775,3000.0,3600.0,314,0,4,0.9859433,0.26399314
2776,3100.0,3600.0,258,0,2,0.9056158,0.19783747
2777,3200.0,3600.0,274,0,2,0.7558229,0.032510668
2778,3300.0,3600.0,278,0,7,0.9456003,0.11609396
2779,3400.0,3600.0,290,0,2,0.40092987,0.034612387
2780,3500.0,3600.0,398,0,2,0.8582923,0.8013425
2781,3600.0,3600.0,463,0,6,0.9079957,0.8220438
2782,3700.0,3600.0,488,0,4,0.32756606,0.25862104
2783,3800.0,3600.0,485,0,7,0.40613326,0.3367585
2784,3900.0,3600.0,463,0,6,0.57356757,0.0069814622
2785,4000.0,3600.0,508,2,1,0.46730697,0.0031898022
2786,4100.0,3600.0,520,2,1,0.023691922,0.1238088
2787,4200.0,3600.0,477,0,1,0.26755443,0.32053113
2788,4300.0,3600.0,514,3,1,0.08521706,0.005697161
2789,4400.0,3600.0,536,0,1,0.8464059,0.14974755
2790,4500.0,3600.0,447,5,1,0.67181426,0.69510275
2791,4600.0,3600.0,457,0,1,0.8597373,0.62526286
2792,4700.0,3600.0,324,3,4,0.034082502,0.30113286
2793,4800.0,3600.0,229,0,6,0.4359601,0.13294113
2794,4900.0,3600.0,323,0,7,0.71266735,0.671954
2795,5000.0,3600.0,431,0,6,0.34806526,0.05434954
2796,5100.0,3600.0,688,0,3,0.02848491,0.07881689
2797,5200.0,3600.0,850,4,6,0.015741795,0.015774608
2798,5300.0,3600.0,864,0,3,0.17049393,0.1335071
2799,5400.0,3600.0,832,4,3,0.35063952,0.7205736
2800,5500.0,3600.0,811,4,3,0.9147961,1.0
2801,5600.0,3600.0,836,4,3,0.8115999,0.62633693
2802,5700.0,3600.0,774,4,3,0.7515141,0.6376266
2803,5800.0,3600.0,760,4,3,0.7475737,0.4764982
2804,5900.0,3600.0,742,0,3,0.12533543,0.35804105
2805,6000.0,3600.0,769,4,3,0.8633105,0.37989208
2806,6100.0,3600.0,799,4,3,0.80402654,0.7161974
2807,6200.0,3600.0,737,4,3,0.6842228,0.5019276
2808,6300.0,3600.0,690,4,3,0.05587992,0.35228014
2809,6400.0,3600.0,723,4,3,0.007951498,0.069392025
2810,6500.0,3600.0,804,4,3,0.41262203,0.14647928
2811,6600.0,3600.0,813,4,3,0.66599345,0.5932008
2812,6700.0,3600.0,809,4,3,0.8157881,0.3336287
2813,6800.0,3600.0,757,0,3,0.57649565,0.33334944
2814,6900.0,3600.0,684,0,7,0.5945638,0.07383931
2815,7000.0,3600.0,631,0,3,0.16698328,0.30655482
2816,7100.0,3600.0,655,0,3,0.2057004,0.2891151
2817,7200.0,3600.0,683,4,3,0.5142874,0.3037751
2818,7300.0,3600.0,719,4,3,0.9665957,0.42199147
2819,7400.0,3600.0,665,4,3,0.9208431,0.41691244
2820,7500.0,3600.0,491,4,3,0.6692989,1.0
2821,7600.0,3600.0,229,5,3,0.53842807,1.0
2822,0.0,3700.0,396,0,6,0.019432753,0.367477
2823,100.0,3700.0,579,1,5,0.334463,0.33083835
2824,200.0,3700.0,647,0,2,0.30587438,0.22961447
2825,300.0,3700.0,612,1,5,0.54520464,0.1324746
2826,400.0,3700.0,684,1,5,0.2994228,0.13782072
2827,500.0,3700.0,708,1,5,0.27155772,0.18748724
2828,600.0,3700.0,711,1,5,1.0,0.8630253
2829,700.0,3700.0,654,1,5,0.6117375,0.18756819
2830,800.0,3700.0,615,0,2,0.14180331,0.14485419
2831,900.0,3700.0,606,1,6,0.10780214,0.05641079
2832,1000.0,3700.0,637,1,6,0.547819,0.08093616
2833,1100.0,3700.0,694,0,2,0.0214836,0.23889232
2834,1200.0,3700.0,640,3,5,0.06980783,0.2052015
2835,1300.0,3700.0,533,0,5,0.772437,0.04354173
2836,1400.0,3700.0,433,0,2,0.5681477,0.13402054
2837,1500.0,3700.0,373,0,2,0.08900306,0.23408675
2838,1600.0,3700.0,328,0,5,0.2530997,0.17880175
2839,1700.0,3700.0,229,0,2,0.6070186,0.5098356
2840,1800.0,3700.0,243,0,2,0.9371938,0.30047035
2841,1900.0,3700.0,447,0,7,0.724581,0.8445574
2842,2000.0,3700.0,599,0,2,0.98826104,0.12012029
2843,2100.0,3700.0,666,0,4,0.967418,0.1714801
2844,2200.0,3700.0,577,0,7,0.99991596,0.73754615
2845,2300.0,3700.0,412,0,0,0.9908455,0.28250846
2846,2400.0,3700.0,288,0,2,0.83553576,0.43296558
2847,2500.0,3700.0,278,3,0,0.77859175,0.164038
2848,2600.0,3700.0,397,0,2,0.5684267,0.08397043
2849,2700.0,3700.0,466,0,0,0.8443104,0.08706516
2850,2800.0,3700.0,412,0,0,0.6943651,0.120676816
2851,2900.0,3700.0,335,0,4,0.9976827,0.36394554
2852,3000.0,3700.0,294,0,4,0.2943367,0.019036174
2853,3100.0,3700.0,292,0,0,0.84491783,0.053359285
2854,3200.0,3700.0,303,0,4,0.9131445,0.030910522
2855,3300.0,3700.0,315,0,4,0.75749403,0.100259304
2856,3400.0,3700.0,349,0,2,0.12036064,0.026759803
2857,3500.0,3700.0,474,0,7,0.9139961,0.13998014
2858,3600.0,3700.0,541,7,6,0.08352482,0.33537766
2859,3700.0,3700.0,578,0,0,0.08365461,0.17237273
2860,3800.0,3700.0,600,0,0,0.27827534,0.066112876
2861,3900.0,3700.0,545,3,1,0.047745943,0.3292595
2862,4000.0,3700.0,603,0,2,0.4659413,0.17746553
2863,4100.0,3700.0,597,0,6,0.10118666,0.37015834
2864,4200.0,3700.0,540,0,1,0.2580614,0.31939113
2865,4300.0,3700.0,545,5,1,0.14304408,0.7195478
2866,4400.0,3700.0,561,0,1,0.5686271,0.56810117
2867,4500.0,3700.0,502,5,1,0.4782411,0.69581646
2868,4600.0,3700.0,461,0,1,0.7495671,0.115850985
2869,4700.0,3700.0,334,0,7,0.82368755,0.031154066
2870,4800.0,3700.0,275,0,7,0.771342,0.5013213
2871,4900.0,3700.0,349,0,7,0.9921383,0.39852786
2872,5000.0,3700.0,463,0,3,0.13782948,0.27936408
2873,5100.0,3700.0,665,4,3,0.115428686,0.18409297
2874,5200.0,3700.0,808,4,3,0.3675149,0.20493805
2875,5300.0,3700.0,836,7,6,0.12438178,0.4586324
2876,5400.0,3700.0,894,0,3,0.89910257,0.19399008
2877,5500.0,3700.0,852,4,3,0.24691164,0.3276987
2878,5600.0,3700.0,818,4,3,0.6808462,0.34649232
2879,5700.0,3700.0,745,4,3,0.39105818,0.13510114
2880,5800.0,3700.0,678,0,3,0.73801047,0.008733094
2881,5900.0,3700.0,639,0,0,0.024119258,0.037758946
2882,6000.0,3700.0,635,4,3,0.2671887,0.16743803
2883,6100.0,3700.0,693,4,3,0.9988366,0.7214292
2884,6200.0,3700.0,712,4,3,0.8839473,0.3845714
2885,6300.0,3700.0,730,4,3,0.48037523,0.27488676
2886,6400.0,3700.0,783,0,3,0.37901446,0.1611425
2887,6500.0,3700.0,837,4,3,0.8349691,0.6983212
2888,6600.0,3700.0,936,4,3,0.6556019,0.66686535
2889,6700.0,3700.0,893,4,3,0.7235848,0.7015925
2890,6800.0,3700.0,773,4,3,0.48749095,0.25026345
2891,6900.0,3700.0,637,0,7,0.82867235,0.23486695
2892,7000.0,3700.0,503,0,7,0.79863864,0.21250337
2893,7100.0,3700.0,460,0,2,0.6810447,0.2672438
2894,7200.0,3700.0,503,0,2,0.5844766,0.5584277
2895,7300.0,3700.0,573,0,7,0.43544558,0.11420986
2896,7400.0,3700.0,536,4,3,0.6443041,0.52511954
2897,7500.0,3700.0,396,4,3,0.5607352,0.69702744
2898,7600.0,3700.0,207,5,3,0.3163693,0.9289783
2899,0.0,3800.0,366,7,5,0.073777884,0.428764
2900,100.0,3800.0,548,1,5,0.39390856,0.16767967
2901,200.0,3800.0,679,0,2,0.30940908,0.017421722
2902,300.0,3800.0,622,1,5,0.50467026,0.5119846
2903,400.0,3800.0,678,1,5,0.9864463,0.6141509
2904,500.0,3800.0,722,7,5,0.46781778,0.7579786
2905,600.0,3800.0,699,1,5,0.90603334,0.3691994
2906,700.0,3800.0,667,1,5,1.0,1.0
2907,800.0,3800.0,669,1,2,0.8892563,0.09024507
2908,900.0,3800.0,703,1,5,0.42159826,0.6634154
2909,1000.0,3800.0,694,1,5,0.9998871,0.6584934
2910,1100.0,3800.0,654,1,5,0.99984753,0.48221412
2911,1200.0,3800.0,556,1,5,0.95052665,0.059826165
2912,1300.0,3800.0,441,1,2,0.36136517,0.5825159
2913,1400.0,3800.0,257,0,2,0.48994744,0.43527162
2914,1500.0,3800.0,187,0,2,0.38415664,0.23561308
2915,1600.0,3800.0,183,0,7,0.99999535,0.82718563
2916,1700.0,3800.0,134,0,7,0.9968396,0.8980092
2917,1800.0,3800.0,112,0,7,0.9999943,0.9613922
2918,1900.0,3800.0,159,0,7,0.99999475,0.19164601
2919,2000.0,3800.0,237,0,2,0.07907125,0.27735683
2920,2100.0,3800.0,262,0,0,0.99716,0.10069272
2921,2200.0,3800.0,203,0,7,0.99999535,1.0
2922,2300.0,3800.0,144,0,7,0.99999535,0.941129
2923,2400.0,3800.0,200,0,0,0.944893,0.18817016
2924,2500.0,3800.0,246,0,7,0.985649,0.19988406
2925,2600.0,3800.0,295,0,2,0.8378277,0.3987045
2926,2700.0,3800.0,257,0,0,0.43926924,0.2888183
2927,2800.0,3800.0,257,0,4,0.97963053,0.1965326
2928,2900.0,3800.0,251,0,0,0.6378893,0.09123331
2929,3000.0,3800.0,246,0,0,0.98064953,0.1906091
2930,3100.0,3800.0,283,0,6,0.8947954,0.09810877
2931,3200.0,3800.0,331,0,7,0.9623785,0.21095082
2932,3300.0,3800.0,321,3,2,0.1025559,0.5571791
2933,3400.0,3800.0,345,0,4,0.06361848,0.09533298
2934,3500.0,3800.0,437,0,6,0.7600882,0.039679587
2935,3600.0,3800.0,530,0,4,0.012337148,0.06686005
2936,3700.0,3800.0,617,7,4,0.57103574,0.02385059
2937,3800.0,3800.0,688,0,6,0.54043055,0.07184151
2938,3900.0,3800.0,668,2,1,0.04459828,0.2446329
2939,4000.0,3800.0,627,0,1,0.032118052,0.48645344
2940,4100.0,3800.0,614,0,1,0.32230264,0.70155805
2941,4200.0,3800.0,648,0,7,0.3742756,0.2114392
2942,4300.0,3800.0,628,2,1,0.086027354,0.8376721
2943,4400.0,3800.0,642,0,2,0.553408,0.061006725
2944,4500.0,3800.0,575,7,1,0.23770958,0.21715018
2945,4600.0,3800.0,435,0,2,0.8423945,0.10508785
2946,4700.0,3800.0,337,0,0,0.98152465,0.18122613
2947,4800.0,3800.0,283,0,7,0.9485432,0.06365472
2948,4900.0,3800.0,315,0,2,0.030629486,0.17189428
2949,5000.0,3800.0,471,0,3,0.8395304,0.21809691
2950,5100.0,3800.0,609,0,3,0.16906054,0.05443135
2951,5200.0,3800.0,809,0,3,0.2963426,0.3349495
2952,5300.0,3800.0,887,2,3,0.07210025,0.07805553
2953,5400.0,3800.0,994,0,0,0.1875197,0.06540716
2954,5500.0,3800.0,1004,0,6,0.15072525,0.080277115
2955,5600.0,3800.0,941,0,0,0.61251307,0.021733254
2956,5700.0,3800.0,845,0,4,0.29748935,0.17573483
2957,5800.0,3800.0,707,0,4,0.38521975,0.20089447
2958,5900.0,3800.0,611,0,7,0.7571194,0.06123677
2959,6000.0,3800.0,606,0,2,0.90592843,0.03152117
2960,6100.0,3800.0,652,0,7,0.57596016,0.34736517
2961,6200.0,3800.0,711,0,7,0.6896479,0.3309688
2962,6300.0,3800.0,769,0,6,0.71886504,0.036777824
2963,6400.0,3800.0,821,0,3,0.57459944,0.13626404
2964,6500.0,3800.0,842,4,3,0.5793532,0.27702194
2965,6600.0,3800.0,943,4,3,0.9513121,0.96888983
2966,6700.0,3800.0,937,4,3,0.63781977,0.74907213
2967,6800.0,3800.0,811,0,3,0.44691014,0.196085
2968,6900.0,3800.0,653,3,7,0.112835765,0.40740165
2969,7000.0,3800.0,433,0,7,0.2323823,0.37262517
2970,7100.0,3800.0,353,0,2,0.9800159,0.06029132
2971,7200.0,3800.0,336,0,2,0.9900785,0.45678777
2972,7300.0,3800.0,407,3,0,0.12675253,0.10711181
2973,7400.0,3800.0,396,0,7,0.8557084,0.020211011
2974,7500.0,3800.0,290,0,3,0.012918025,0.2309475
2975,7600.0,3800.0,160,0,3,0.17477065,0.82372475
2976,0.0,3900.0,349,1,5,0.75881875,0.85799336
2977,100.0,3900.0,532,1,5,0.34186423,0.39950955
2978,200.0,3900.0,651,1,5,0.60065824,0.18955913
2979,300.0,3900.0,649,1,2,0.7221808,0.09694934
2980,400.0,3900.0,653,1,5,0.30249906,0.21558994
2981,500.0,3900.0,702,0,5,0.18106912,0.49844438
2982,600.0,3900.0,689,1,5,0.38178825,0.13075887
2983,700.0,3900.0,661,1,5,0.5239718,0.22332925
2984,800.0,3900.0,647,1,5,0.93234867,0.12831235
2985,900.0,3900.0,650,1,5,0.8831726,0.46621475
2986,1000.0,3900.0,657,1,5,0.52337337,0.31197402
2987,1100.0,3900.0,678,1,5,0.8054059,0.12561989
2988,1200.0,3900.0,501,0,6,0.08752978,0.08646336
2989,1300.0,3900.0,337,0,2,0.40965557,0.05304441
2990,1400.0,3900.0,198,0,7,0.9968403,0.9202868
2991,1500.0,3900.0,85,0,7,0.99999535,0.94945836
2992,1600.0,3900.0,55,0,7,0.99999535,0.9247192
2993,1700.0,3900.0,61,0,7,0.99999535,0.86539507
2994,1800.0,3900.0,95,0,7,0.99999535,0.8590355
2995,1900.0,3900.0,108,0,7,0.99999535,0.8716337
2996,2000.0,3900.0,143,0,7,0.86480415,0.102588505
2997,2100.0,3900.0,146,0,7,0.9931099,0.10993123
2998,2200.0,3900.0,133,0,7,0.9999976,0.13034242
2999,2300.0,3900.0,129,0,7,0.99727076,0.81890845
3000,2400.0,3900.0,136,0,7,0.9892086,0.7561724
3001,2500.0,3900.0,166,0,7,0.9999965,0.026881456
3002,2600.0,3900.0,186,0,0,1.0,0.29480568
3003,2700.0,3900.0,195,0,7,0.97395617,0.09016523
3004,2800.0,3900.0,191,0,7,0.8254435,0.05927697
3005,2900.0,3900.0,188,0,7,0.9428928,0.078716695
3006,3000.0,3900.0,214,0,4,0.9200931,0.15944108
3007,3100.0,3900.0,247,0,0,0.5821882,0.412956
3008,3200.0,3900.0,287,0,0,0.9054134,0.00921011
3009,3300.0,3900.0,326,0,0,0.19262701,0.09418407
3010,3400.0,3900.0,334,0,0,0.9291502,0.11826968
3011,3500.0,3900.0,411,0,0,0.9959111,0.29715452
3012,3600.0,3900.0,459,0,7,0.7834871,0.011404842
3013,3700.0,3900.0,559,7,6,0.02889213,0.33939472
3014,3800.0,3900.0,642,2,1,0.40693462,0.2874083
3015,3900.0,3900.0,692,2,1,0.0053037703,0.601418
3016,4000.0,3900.0,732,2,1,0.13161433,0.5315115
3017,4100.0,3900.0,679,2,1,0.09075296,0.14675963
3018,4200.0,3900.0,696,0,1,0.50364995,0.4145544
3019,4300.0,3900.0,663,0,1,0.120841295,0.6131417
3020,4400.0,3900.0,626,0,1,0.10524416,0.2505122
3021,4500.0,3900.0,521,5,1,0.6849817,0.5498851
3022,4600.0,3900.0,432,0,1,0.5565182,0.07141867
3023,4700.0,3900.0,324,0,0,0.2646586,0.028221905
3024,4800.0,3900.0,275,0,2,0.45013416,0.20293143
3025,4900.0,3900.0,293,7,6,0.14704642,0.12035227
3026,5000.0,3900.0,402,0,7,0.6774709,0.1684559
3027,5100.0,3900.0,522,2,3,0.12976232,0.22990647
3028,5200.0,3900.0,773,0,6,0.7097479,0.09225121
3029,5300.0,3900.0,965,7,6,0.21720493,0.0075455904
3030,5400.0,3900.0,1072,7,4,0.02379486,0.110596955
3031,5500.0,3900.0,1106,7,4,0.06798205,0.043171078
3032,5600.0,3900.0,1055,6,4,0.04338208,0.061120808
3033,5700.0,3900.0,910,0,4,0.111216396,0.069217056
3034,5800.0,3900.0,783,0,4,0.734479,0.10247326
3035,5900.0,3900.0,718,0,6,0.94368684,0.22918476
3036,6000.0,3900.0,655,3,4,0.18777424,0.03797312
3037,6100.0,3900.0,701,7,4,0.0022445023,0.16288039
3038,6200.0,3900.0,754,0,0,0.5880042,0.09617606
3039,6300.0,3900.0,790,0,6,0.42916006,0.009950429
3040,6400.0,3900.0,840,0,3,0.24398962,0.31732458
3041,6500.0,3900.0,834,0,2,0.57221913,0.058403403
3042,6600.0,3900.0,885,0,3,0.09637198,0.19169353
3043,6700.0,3900.0,880,0,3,0.4205204,0.07352096
3044,6800.0,3900.0,771,0,0,0.6397053,0.09669888
3045,6900.0,3900.0,601,0,7,0.51724035,0.13339967
3046,7000.0,3900.0,448,0,7,0.9792461,0.3526488
3047,7100.0,3900.0,343,0,7,0.3575107,0.376537
3048,7200.0,3900.0,294,0,7,0.7361389,0.09358221
3049,7300.0,3900.0,245,0,7,0.9999956,1.0
3050,7400.0,3900.0,236,3,2,0.1464504,0.27361545
3051,7500.0,3900.0,175,0,2,0.8927532,0.34524277
3052,7600.0,3900.0,86,0,7,0.9999896,1.0
3053,0.0,4000.0,330,0,6,0.30528674,0.1426247
3054,100.0,4000.0,534,1,5,0.4634834,0.0045681596
3055,200.0,4000.0,624,1,5,0.047562778,0.23733896
3056,300.0,4000.0,626,0,5,0.1650208,0.15176487
3057,400.0,4000.0,621,1,5,0.526072,0.03484732
3058,500.0,4000.0,647,1,5,0.059903026,0.5192806
3059,600.0,4000.0,685,1,5,0.80805445,0.79772365
3060,700.0,4000.0,638,1,5,0.54182124,0.26032925
3061,800.0,4000.0,601,1,5,0.48468894,0.26857287
3062,900.0,4000.0,604,1,5,0.22795683,0.29151976
3063,1000.0,4000.0,580,1,5,0.8152462,0.31109044
3064,1100.0,4000.0,607,1,5,0.7349839,0.30091554
3065,1200.0,4000.0,461,0,5,0.4327376,0.011685461
3066,1300.0,4000.0,289,0,2,0.50108707,0.02866757
3067,1400.0,4000.0,136,0,7,0.99999565,0.97519326
3068,1500.0,4000.0,54,0,7,0.99999535,0.90784806
3069,1600.0,4000.0,55,0,7,0.44289187,0.70450085
3070,1700.0,4000.0,59,0,7,0.9704579,0.8944014
3071,1800.0,4000.0,82,0,7,0.9999956,0.88028073
3072,1900.0,4000.0,99,0,7,0.99999535,0.86144674
3073,2000.0,4000.0,124,0,0,0.996653,0.2933463
3074,2100.0,4000.0,115,0,7,0.99999535,0.89827406
3075,2200.0,4000.0,103,0,0,0.9111744,0.04638228
3076,2300.0,4000.0,111,0,7,0.9999981,0.15290147
3077,2400.0,4000.0,121,0,0,0.98812497,0.15227425
3078,2500.0,4000.0,122,0,0,0.92858255,0.5011302
3079,2600.0,4000.0,128,0,7,0.9999855,0.07259354
3080,2700.0,4000.0,140,0,0,0.37855357,0.058498263
3081,2800.0,4000.0,129,0,0,0.9877222,0.32424074
3082,2900.0,4000.0,146,0,7,0.99999845,0.53284097
3083,3000.0,4000.0,186,0,0,0.97794604,0.4392243
3084,3100.0,4000.0,213,0,7,0.993902,0.0113251805
3085,3200.0,4000.0,268,0,4,0.7671801,0.3399942
3086,3300.0,4000.0,276,0,0,0.7887987,0.07257274
3087,3400.0,4000.0,297,0,2,0.3852595,0.11295676
3088,3500.0,4000.0,309,0,6,0.6889277,0.31788117
3089,3600.0,4000.0,350,0,6,0.99990726,0.16742706
3090,3700.0,4000.0,446,0,7,0.7767164,0.08516812
3091,3800.0,4000.0,535,0,1,0.63816106,0.16531625
3092,3900.0,4000.0,608,7,1,0.079812974,0.37605932
3093,4000.0,4000.0,693,0,6,0.1726075,0.43852258
3094,4100.0,4000.0,672,0,1,0.5545391,0.46912068
3095,4200.0,4000.0,676,5,1,0.06919104,0.6868664
3096,4300.0,4000.0,631,7,1,0.005635828,0.052319318
3097,4400.0,4000.0,632,7,2,0.01886198,0.13011366
3098,4500.0,4000.0,558,2,2,0.37713075,0.02350095
3099,4600.0,4000.0,456,0,7,0.53918135,0.46628493
3100,4700.0,4000.0,332,0,2,0.7834066,0.028839111
3101,4800.0,4000.0,245,0,0,0.81214786,0.16800356
3102,4900.0,4000.0,226,3,0,0.3607107,0.09504363
3103,5000.0,4000.0,301,0,7,0.9785666,0.04772231
3104,5100.0,4000.0,439,0,7,0.6919827,0.050145864
3105,5200.0,4000.0,608,7,0,0.057268918,0.026788265
3106,5300.0,4000.0,786,7,6,0.22370172,0.15330258
3107,5400.0,4000.0,984,3,2,0.008771241,0.064949244
3108,5500.0,4000.0,1088,0,6,0.10283846,0.02883768
3109,5600.0,4000.0,1045,0,4,0.1271488,0.0034061372
3110,5700.0,4000.0,917,2,7,0.12917647,0.03694512
3111,5800.0,4000.0,759,2,3,0.11706661,0.116589054
