cell_id,x,y,cell_type,C_state,I_state,joint_id
17093,306.43176,745.13513,CD8+_T_Cells,6,0,49
17094,307.17377,709.647,CD4+_T_Cells,6,6,55
17095,307.72043,730.61273,Stromal_&_T_Cell_Hybrid,6,6,55
17096,310.0253,704.075,CD4+_T_Cells,6,6,55
17097,311.06955,737.6413,CD8+_T_Cells,6,5,54
17098,312.08667,712.63464,CD4+_T_Cells,6,6,55
17099,311.94775,722.542,Stromal,6,6,55
17100,313.73532,747.56854,CD4+_T_Cells,6,5,54
17101,318.02704,707.61816,Unlabeled,0,6,7
17102,318.7923,747.1957,CD4+_T_Cells,6,5,54
17103,318.23987,734.45496,Stromal,6,5,54
17104,319.10114,717.1466,Macrophages_1,6,6,55
17105,323.1853,742.50415,B_Cells,6,5,54
17106,325.18903,716.3428,Stromal,0,3,4
17107,328.76096,745.48505,Stromal,6,5,54
17108,326.3174,751.76404,CD4+_T_Cells,6,5,54
17109,332.80984,726.2283,Unlabeled,0,3,4
17110,327.55634,734.2458,Stromal,6,3,52
17111,205.10457,685.0758,Stromal_&_T_Cell_Hybrid,0,6,7
17112,209.30588,701.47626,Stromal,1,0,9
17113,210.24435,632.91125,Invasive_Tumor,1,6,15
17114,206.8747,647.872,Macrophages_1,1,6,15
17115,214.85312,688.8989,CD4+_T_Cells,0,5,6
17116,212.76414,678.87897,CD4+_T_Cells,0,5,6
17117,217.67204,670.90656,Macrophages_1,0,5,6
17118,217.70169,649.10297,Stromal,0,5,6
17119,223.12192,685.9585,CD4+_T_Cells,0,5,6
17120,222.36418,656.5636,Stromal,0,5,6
17121,227.98143,637.47906,Endothelial,1,5,14
17122,228.30043,693.91156,Macrophages_1,6,5,54
17123,232.56555,671.9352,Stromal,0,5,6
17124,234.89091,700.36096,Macrophages_1,6,6,55
17125,240.0421,648.1175,Stromal,0,5,6
17126,236.78964,681.25195,Stromal,6,5,54
17127,239.0384,692.6745,Unlabeled,6,6,55
17128,241.23494,704.78937,Macrophages_1,1,6,15
17129,239.91571,658.2834,Endothelial,0,5,6
17130,243.79553,674.78375,CD8+_T_Cells,6,5,54
17131,244.68954,663.4551,Stromal,0,5,6
17132,245.04948,691.036,Stromal,6,6,55
17133,245.68527,684.7164,CD4+_T_Cells,6,5,54
17134,248.37683,698.4964,CD8+_T_Cells,3,6,31
17135,248.94826,706.21576,Macrophages_1,3,6,31
17136,250.95192,679.24194,CD8+_T_Cells,6,5,54
17137,251.52538,671.52124,CD8+_T_Cells,0,5,6
17138,253.64534,690.9552,Endothelial,3,6,31
17139,251.44234,629.9731,Unlabeled,1,6,15
17140,259.29483,660.78467,Stromal,0,5,6
17141,257.28412,668.6946,CD4+_T_Cells,0,5,6
17142,259.45242,678.145,CD4+_T_Cells,6,5,54
17143,254.94104,653.34735,Unlabeled,0,5,6
17144,259.69476,688.5263,Endothelial,3,6,31
17145,256.12387,642.83136,Macrophages_1,0,5,6
17146,263.45468,670.5978,CD4+_T_Cells,0,5,6
17147,262.50073,648.1654,CD4+_T_Cells,0,5,6
17148,264.99506,653.74054,Stromal,0,5,6
17149,265.7488,699.42993,Endothelial,3,6,31
17150,265.03497,634.3877,CD4+_T_Cells,0,5,6
17151,267.6539,662.7677,Macrophages_1,0,5,6
17152,267.92007,689.6825,Endothelial,3,6,31
17153,267.3809,679.32715,CD4+_T_Cells,6,5,54
17154,267.89218,673.7359,CD4+_T_Cells,0,5,6
17155,270.4372,649.21326,Stromal,0,5,6
17156,273.04047,685.89215,Endothelial,3,6,31
17157,272.57043,672.06464,Stromal,0,5,6
17158,274.61224,640.83325,Stromal,0,5,6
17159,274.19635,662.2864,Stromal,0,5,6
17160,274.6085,703.6272,Endothelial,3,6,31
17161,274.42868,629.0583,Stromal,1,5,14
17162,274.95132,678.0617,Stromal,0,5,6
17163,279.5199,694.7376,Endothelial,3,6,31
17164,278.61533,668.5341,Stromal,0,5,6
17165,284.0366,674.08936,Stromal,0,5,6
17166,282.37222,662.4504,Stromal,0,5,6
17167,281.0678,680.9739,CD8+_T_Cells,3,6,31
17168,282.53482,687.1794,CD8+_T_Cells,3,5,30
17169,281.2126,647.8758,Stromal,0,5,6
17170,583.5064,532.76416,Myoepi_ACTA2+,2,2,19
17171,573.393,533.6728,Stromal,2,2,19
17172,592.66766,535.6744,DCIS_2,5,2,43
17173,537.6553,533.198,Invasive_Tumor,5,2,43
17174,608.21533,536.4757,DCIS_2,5,2,43
17175,530.4936,538.408,DCIS_2,1,0,9
17176,542.91406,543.14557,Myoepi_ACTA2+,2,0,17
17177,553.1286,544.94336,Macrophages_1,3,2,27
17178,568.981,543.37787,Macrophages_1,3,2,27
17179,594.7737,545.9778,Myoepi_ACTA2+,2,2,19
17180,605.308,546.3289,Invasive_Tumor,5,2,43
17181,580.2872,546.3369,Endothelial,2,2,19
17182,525.2079,547.6898,Invasive_Tumor,2,0,17
17183,593.2739,554.51935,Myoepi_ACTA2+,2,2,19
17184,566.177,554.2688,Endothelial,3,2,27
17185,577.99805,556.9646,Endothelial,2,2,19
17186,606.17773,558.55554,Myoepi_ACTA2+,5,2,43
17187,514.0027,557.1687,Prolif_Invasive_Tumor,1,0,9
17188,537.7544,556.4673,Myoepi_ACTA2+,2,0,17
17189,525.7537,564.58856,Myoepi_ACTA2+,2,0,17
17190,549.7398,561.8204,Endothelial,2,0,17
17191,505.25226,567.4787,DCIS_2,5,0,41
17192,586.5845,562.4022,Myoepi_ACTA2+,2,2,19
17193,534.34296,567.68024,Myoepi_ACTA2+,2,0,17
17194,600.2886,567.97394,Myoepi_ACTA2+,5,2,43
17195,565.0173,568.2778,Endothelial,3,2,27
17196,582.14197,573.10547,Myoepi_ACTA2+,5,2,43
17197,592.705,572.83136,DCIS_2,5,2,43
17198,516.25275,578.1876,Myoepi_ACTA2+,2,0,17
17199,534.17944,576.14557,Stromal,2,0,17
17200,547.62946,576.3889,Macrophages_1,2,2,19
17201,566.8341,578.1684,Myoepi_ACTA2+,2,2,19
17202,577.03345,585.0938,DCIS_2,5,2,43
17203,537.6343,582.0388,Unlabeled,2,2,19
17204,595.3772,584.12396,DCIS_2,5,2,43
17205,552.5095,583.57526,Endothelial,2,6,23
17206,560.98737,583.4121,Myoepi_ACTA2+,5,2,43
17207,508.4617,589.8658,Myoepi_ACTA2+,2,0,17
17208,564.6678,591.2713,DCIS_2,5,2,43
17209,606.34906,590.66315,DCIS_2,5,2,43
17210,554.0305,591.62646,Macrophages_1,5,6,47
17211,531.8416,590.81744,CD8+_T_Cells,2,2,19
17212,541.42694,591.9308,Stromal,2,2,19
17213,611.1956,576.7748,DCIS_2,5,2,43
17214,618.4155,544.2594,DCIS_2,5,2,43
17215,612.3953,550.9134,Myoepi_ACTA2+,5,2,43
17216,627.083,537.59595,DCIS_2,5,2,43
17217,626.6555,556.1634,DCIS_2,5,2,43
17218,624.1851,528.1849,DCIS_2,5,2,43
17219,636.21375,544.8914,DCIS_2,5,2,43
17220,636.91504,528.0775,Macrophages_1,5,2,43
17221,632.969,563.19824,Invasive_Tumor,5,2,43
17222,261.51892,802.6442,Invasive_Tumor,1,0,9
17223,273.53397,809.52106,Prolif_Invasive_Tumor,1,0,9
17224,264.95944,814.05396,Invasive_Tumor,1,0,9
17225,266.8864,791.3103,Invasive_Tumor,1,0,9
17226,279.58994,804.3676,Invasive_Tumor,1,0,9
17227,252.51096,793.5163,Invasive_Tumor,1,0,9
17228,252.81168,813.822,Prolif_Invasive_Tumor,1,0,9
17229,279.73672,788.23285,Invasive_Tumor,1,0,9
17230,246.97374,804.6068,Invasive_Tumor,1,0,9
17231,285.87375,795.5301,T_Cell_&_Tumor_Hybrid,1,0,9
17232,258.10306,784.2195,Invasive_Tumor,1,0,9
17233,285.5755,814.4712,Invasive_Tumor,1,0,9
17234,268.7014,823.788,Invasive_Tumor,1,0,9
17235,292.52567,807.8639,Invasive_Tumor,1,0,9
17236,295.81653,799.3426,CD8+_T_Cells,6,0,49
17237,281.82074,827.2986,Invasive_Tumor,1,0,9
17238,240.04948,795.8009,Invasive_Tumor,1,0,9
17239,247.6709,781.4179,Invasive_Tumor,1,0,9
17240,242.9276,820.28485,Invasive_Tumor,1,0,9
17241,234.8825,805.707,Invasive_Tumor,1,0,9
17242,271.3405,833.98553,Macrophages_1,1,0,9
17243,294.5354,792.27875,Macrophages_1,1,0,9
17244,257.694,775.1257,Invasive_Tumor,1,0,9
17245,269.10123,773.02985,Invasive_Tumor,1,0,9
17246,282.07755,775.2039,Invasive_Tumor,1,0,9
17247,277.17044,768.0559,Invasive_Tumor,1,0,9
17248,295.90323,821.7318,Stromal,1,0,9
17249,247.88185,830.2701,Invasive_Tumor,1,0,9
17250,229.55017,813.57947,Invasive_Tumor,1,0,9
17251,299.84384,787.82745,Macrophages_1,6,0,49
17252,251.46164,835.8449,Invasive_Tumor,1,0,9
17253,235.71158,784.14417,CD8+_T_Cells,1,0,9
17254,304.17783,805.5184,Macrophages_1,6,0,49
17255,246.2468,768.81195,Invasive_Tumor,1,0,9
17256,232.81139,825.5089,Invasive_Tumor,1,0,9
17257,287.50446,836.87885,Stromal,1,0,9
17258,293.87082,773.97107,Invasive_Tumor,1,0,9
17259,228.22502,790.5084,Macrophages_1,1,0,9
17260,252.57321,763.3235,Invasive_Tumor,1,0,9
17261,301.45374,776.4746,CD4+_T_Cells,6,0,49
17262,232.33028,778.07983,CD8+_T_Cells,1,0,9
17263,309.67618,810.85785,Macrophages_1,6,5,54
17264,297.25534,833.8921,Macrophages_1,6,5,54
17265,304.82608,826.3996,Unlabeled,6,5,54
17266,231.07497,836.81824,Prolif_Invasive_Tumor,1,0,9
17267,295.5545,839.5103,Macrophages_1,0,5,6
17268,235.6245,767.6889,Invasive_Tumor,1,0,9
17269,290.5249,762.00244,Invasive_Tumor,1,0,9
17270,225.82773,778.12195,CD8+_T_Cells,1,0,9
17271,309.40634,783.41425,CD4+_T_Cells,6,0,49
17272,270.77158,754.6118,T_Cell_&_Tumor_Hybrid,1,0,9
17273,250.42404,755.48956,Invasive_Tumor,1,0,9
17274,311.3798,786.9808,CD4+_T_Cells,6,0,49
17275,307.04443,834.6761,Unlabeled,6,5,54
17276,221.24251,826.4314,Stromal,1,0,9
17277,312.6547,823.5111,Macrophages_1,6,5,54
17278,263.17383,751.681,Invasive_Tumor,1,0,9
17279,280.9799,756.32355,T_Cell_&_Tumor_Hybrid,1,0,9
17280,307.80258,772.4407,Macrophages_1,6,0,49
17281,226.14923,765.39014,Stromal,1,0,9
17282,313.82602,774.471,CD8+_T_Cells,6,5,54
17283,255.59473,748.392,Invasive_Tumor,1,0,9
17284,279.1141,746.07965,Invasive_Tumor,1,0,9
17285,292.49442,749.656,Prolif_Invasive_Tumor,6,0,49
17286,311.60773,765.00415,Macrophages_1,6,0,49
17287,303.93625,758.1569,Macrophages_1,6,0,49
17288,303.42203,749.6929,B_Cells,6,0,49
17289,311.69006,754.32434,CD4+_T_Cells,6,5,54
17290,313.79028,791.28204,CD8+_T_Cells,6,5,54
17291,314.4557,805.33563,CD8+_T_Cells,6,5,54
17292,255.6761,523.5203,Prolif_Invasive_Tumor,1,0,9
17293,224.30228,525.0329,Invasive_Tumor,1,0,9
17294,234.23788,530.31805,Invasive_Tumor,1,0,9
17295,268.76486,532.75916,Invasive_Tumor,1,0,9
17296,249.41988,538.66174,Invasive_Tumor,1,0,9
17297,260.78024,539.6959,Invasive_Tumor,1,0,9
17298,273.39774,541.1764,Invasive_Tumor,1,0,9
17299,264.14438,547.1406,Invasive_Tumor,1,0,9
17300,217.7318,549.1492,Prolif_Invasive_Tumor,1,0,9
17301,225.81912,542.5939,Invasive_Tumor,1,0,9
17302,204.33685,544.2186,Prolif_Invasive_Tumor,1,6,15
17303,237.30333,546.6287,Invasive_Tumor,1,0,9
17304,277.95108,551.7798,Invasive_Tumor,1,0,9
17305,229.93454,552.58185,Invasive_Tumor,1,0,9
17306,253.24197,549.37933,Invasive_Tumor,1,0,9
17307,245.06638,552.6333,Invasive_Tumor,1,0,9
17308,265.11304,556.8408,Invasive_Tumor,1,0,9
17309,254.14372,560.45764,Invasive_Tumor,1,0,9
17310,210.72891,565.22864,Invasive_Tumor,1,0,9
17311,234.02834,562.9918,Invasive_Tumor,1,0,9
17312,224.42159,567.99646,Invasive_Tumor,1,0,9
17313,272.23828,562.4085,Invasive_Tumor,1,0,9
17314,244.43774,565.0665,Prolif_Invasive_Tumor,1,0,9
17315,261.1225,566.5254,Invasive_Tumor,1,0,9
17316,200.28293,569.23035,Invasive_Tumor,1,0,9
17317,275.2677,567.7071,Invasive_Tumor,1,0,9
17318,235.03859,573.5579,Invasive_Tumor,1,0,9
17319,247.14906,578.2003,Invasive_Tumor,1,0,9
17320,271.51056,577.6355,Invasive_Tumor,1,0,9
17321,259.96442,577.4824,Macrophages_1,1,0,9
17322,280.88754,580.1729,Invasive_Tumor,1,0,9
17323,229.51068,582.522,T_Cell_&_Tumor_Hybrid,1,0,9
17324,261.36746,587.0127,Invasive_Tumor,1,0,9
17325,212.75089,588.5264,Invasive_Tumor,1,0,9
17326,273.93604,590.82074,Invasive_Tumor,1,0,9
17327,225.4507,595.779,Invasive_Tumor,1,0,9
17328,262.26263,600.7627,Invasive_Tumor,1,0,9
17329,203.29033,598.90497,Invasive_Tumor,1,0,9
17330,236.64864,598.1416,Invasive_Tumor,1,0,9
17331,246.44127,597.34406,Invasive_Tumor,1,0,9
17332,271.68277,602.49146,Invasive_Tumor,1,5,14
17333,251.8497,595.6769,Invasive_Tumor,1,0,9
17334,254.8068,611.8688,Invasive_Tumor,1,0,9
17335,212.51805,614.01855,Invasive_Tumor,1,0,9
17336,201.796,613.29193,Invasive_Tumor,1,0,9
17337,241.11253,616.2936,Invasive_Tumor,1,0,9
17338,227.77559,618.4279,Invasive_Tumor,1,6,15
17339,272.4728,616.4068,Stromal,1,5,14
17340,218.8156,622.77795,Invasive_Tumor,1,6,15
17341,283.65155,570.96857,Invasive_Tumor,1,0,9
17342,278.0775,534.19366,Invasive_Tumor,1,0,9
17343,282.46933,606.4872,Invasive_Tumor,1,5,14
17344,285.02646,596.57574,Invasive_Tumor,1,6,15
17345,287.10324,544.8866,T_Cell_&_Tumor_Hybrid,1,0,9
17346,284.29553,538.32404,Invasive_Tumor,1,0,9
17347,282.1375,528.58044,Invasive_Tumor,1,0,9
17348,286.15802,559.8337,Invasive_Tumor,1,0,9
17349,281.86218,586.4925,Invasive_Tumor,1,6,15
17350,298.83685,609.729,Invasive_Tumor,1,0,9
17351,286.72455,621.1532,Macrophages_1,1,5,14
17352,291.52216,605.7583,Macrophages_1,1,0,9
17353,307.5182,617.4573,Stromal,1,5,14
17354,316.04877,597.59735,Endothelial,1,0,9
17355,318.9378,622.3115,CD8+_T_Cells,1,5,14
17356,327.37747,618.6761,CD8+_T_Cells,0,5,6
17357,323.06363,610.81024,CD8+_T_Cells,0,5,6
17358,334.81952,609.5043,Stromal,0,6,7
17359,332.24655,628.1853,Stromal,0,5,6
17360,194.72855,434.271,Invasive_Tumor,1,0,9
17361,222.06082,432.36813,Invasive_Tumor,1,0,9
17362,282.32758,435.7465,Invasive_Tumor,1,0,9
17363,203.93146,440.80167,Invasive_Tumor,1,6,15
17364,222.89273,439.12732,Invasive_Tumor,1,0,9
17365,192.81815,443.30405,Invasive_Tumor,1,0,9
17366,183.65103,442.629,Invasive_Tumor,1,6,15
17367,213.89702,440.1063,Invasive_Tumor,1,0,9
17368,232.508,443.05545,Invasive_Tumor,1,0,9
17369,282.92297,445.99045,Invasive_Tumor,1,0,9
17370,241.37271,444.46823,Invasive_Tumor,1,0,9
17371,253.99834,443.11002,Invasive_Tumor,1,0,9
17372,269.6938,442.65945,Invasive_Tumor,1,0,9
17373,224.19914,448.59088,Invasive_Tumor,1,0,9
17374,277.91135,450.35696,Invasive_Tumor,1,0,9
17375,206.5642,452.52213,Invasive_Tumor,1,0,9
17376,262.1728,449.8518,Invasive_Tumor,1,0,9
17377,185.23051,452.771,Invasive_Tumor,1,0,9
17378,217.4533,451.59802,Invasive_Tumor,1,0,9
17379,194.61949,456.3341,Invasive_Tumor,1,0,9
17380,268.4011,457.6973,Invasive_Tumor,1,0,9
17381,253.99086,453.49658,Invasive_Tumor,1,0,9
17382,245.35709,458.0033,Invasive_Tumor,1,0,9
17383,278.82355,457.71115,Invasive_Tumor,1,0,9
17384,223.24982,458.32104,Stromal,1,0,9
17385,235.58688,458.86832,Invasive_Tumor,1,0,9
17386,257.01358,462.6648,Invasive_Tumor,1,0,9
17387,273.97522,462.39444,Invasive_Tumor,1,0,9
17388,280.41794,466.3298,Invasive_Tumor,1,0,9
17389,263.9561,464.59836,Invasive_Tumor,1,0,9
17390,212.13481,464.4062,Stromal,1,0,9
17391,189.79326,467.24017,Invasive_Tumor,1,0,9
17392,246.70038,467.71136,Invasive_Tumor,1,0,9
17393,230.44478,471.08325,Prolif_Invasive_Tumor,1,0,9
17394,269.73447,472.45187,Invasive_Tumor,1,0,9
17395,257.71442,473.42438,Invasive_Tumor,1,0,9
17396,214.14871,472.55542,T_Cell_&_Tumor_Hybrid,1,0,9
17397,244.25671,475.53818,Invasive_Tumor,1,0,9
17398,198.66298,475.3896,Invasive_Tumor,1,0,9
17399,240.42395,482.78137,Invasive_Tumor,1,0,9
17400,256.06448,483.33084,Invasive_Tumor,1,0,9
17401,278.49512,480.8145,Invasive_Tumor,1,0,9
17402,209.19281,480.035,Invasive_Tumor,1,0,9
17403,188.16,484.38208,Invasive_Tumor,1,0,9
17404,183.77226,481.20398,Invasive_Tumor,1,0,9
17405,220.27563,485.3919,Prolif_Invasive_Tumor,1,0,9
17406,203.3964,488.50446,Invasive_Tumor,1,0,9
17407,195.20972,488.10062,Prolif_Invasive_Tumor,1,0,9
17408,232.787,490.6651,Invasive_Tumor,1,0,9
17409,188.92694,493.56525,Invasive_Tumor,1,0,9
17410,215.11269,494.1424,Invasive_Tumor,1,0,9
17411,251.66249,492.92212,Invasive_Tumor,1,0,9
17412,192.79301,499.28198,Prolif_Invasive_Tumor,1,0,9
17413,239.77307,496.05542,Invasive_Tumor,1,0,9
17414,255.57343,501.5,Macrophages_1,1,0,9
17415,262.6672,493.73523,Stromal,1,0,9
17416,222.59113,499.79065,Invasive_Tumor,1,0,9
17417,246.90974,504.32306,Invasive_Tumor,1,0,9
17418,203.42093,501.76917,Invasive_Tumor,1,0,9
17419,214.62157,502.06403,Invasive_Tumor,1,0,9
17420,233.81189,508.3577,Prolif_Invasive_Tumor,1,0,9
17421,268.32806,501.4834,Invasive_Tumor,1,0,9
17422,209.19931,508.5707,Invasive_Tumor,1,0,9
17423,268.77646,510.15424,Invasive_Tumor,1,0,9
17424,278.4219,496.70267,Invasive_Tumor,1,0,9
17425,190.54114,524.089,Unlabeled,1,6,15
17426,270.04453,518.48737,Invasive_Tumor,1,0,9
17427,210.07355,524.1786,Invasive_Tumor,1,0,9
17428,220.9248,513.8141,Invasive_Tumor,1,0,9
17429,198.07349,516.97876,Invasive_Tumor,1,0,9
17430,291.65402,499.9646,Invasive_Tumor,1,0,9
17431,285.66202,511.6516,Invasive_Tumor,1,0,9
17432,284.18903,519.7328,Invasive_Tumor,1,0,9
17433,290.50397,463.9996,Invasive_Tumor,1,0,9
17434,153.02647,405.12988,Prolif_Invasive_Tumor,1,0,9
17435,159.74443,405.05508,Invasive_Tumor,1,6,15
17436,148.98848,407.46042,Stromal,1,0,9
17437,170.13791,409.15894,Invasive_Tumor,1,6,15
17438,139.34195,411.8624,Invasive_Tumor,1,0,9
17439,146.94878,414.39014,Invasive_Tumor,1,0,9
17440,160.90303,413.179,Invasive_Tumor,1,6,15
17441,169.50041,420.18622,T_Cell_&_Tumor_Hybrid,1,6,15
17442,153.06444,416.59363,Invasive_Tumor,1,0,9
17443,130.55913,417.2162,Invasive_Tumor,1,0,9
17444,141.55664,420.978,Invasive_Tumor,1,0,9
17445,160.13518,423.79764,Invasive_Tumor,1,0,9
17446,148.02766,424.0614,Invasive_Tumor,1,0,9
17447,130.23303,426.35654,Invasive_Tumor,1,0,9
17448,148.51666,430.4318,Invasive_Tumor,1,0,9
17449,139.09306,429.98038,Invasive_Tumor,1,0,9
17450,158.69772,432.57993,Invasive_Tumor,1,0,9
17451,151.34088,434.42343,Invasive_Tumor,1,0,9
17452,127.93611,433.5564,Invasive_Tumor,1,0,9
17453,178.5674,434.15338,Invasive_Tumor,1,0,9
17454,170.23338,434.9528,Invasive_Tumor,1,0,9
17455,150.15123,440.7136,Invasive_Tumor,1,0,9
17456,163.98053,437.99872,Invasive_Tumor,1,0,9
17457,139.68515,439.96548,Invasive_Tumor,1,0,9
17458,156.65317,441.1502,T_Cell_&_Tumor_Hybrid,1,0,9
17459,127.703,443.5916,Invasive_Tumor,1,0,9
17460,167.28033,447.7705,Invasive_Tumor,1,0,9
17461,161.26945,447.19235,Invasive_Tumor,1,0,9
17462,142.63284,450.6697,Invasive_Tumor,1,0,9
17463,148.4431,451.70767,Invasive_Tumor,1,0,9
17464,174.96982,448.88113,Prolif_Invasive_Tumor,1,0,9
17465,133.79247,453.2487,Macrophages_1,1,0,9
17466,153.4421,454.14145,Invasive_Tumor,1,0,9
17467,162.15208,454.92105,Invasive_Tumor,1,0,9
17468,177.24611,462.51227,Invasive_Tumor,1,0,9
17469,164.76624,463.45383,Invasive_Tumor,1,0,9
17470,130.0628,466.5308,Invasive_Tumor,1,6,15
17471,143.21472,468.0904,Invasive_Tumor,1,0,9
17472,152.8956,473.25037,Invasive_Tumor,1,0,9
17473,175.76976,477.31345,Invasive_Tumor,1,0,9
17474,161.27638,477.99713,Invasive_Tumor,1,0,9
17475,131.67117,481.84042,Stromal,1,0,9
17476,140.29745,481.74875,Invasive_Tumor,1,6,15
17477,168.64677,478.3872,Invasive_Tumor,1,0,9
17478,124.67851,485.91052,Stromal,1,0,9
17479,179.31517,481.25772,Invasive_Tumor,1,0,9
17480,153.92091,484.6739,Invasive_Tumor,1,6,15
17481,142.20624,488.85724,Invasive_Tumor,1,6,15
17482,149.43037,490.1833,Invasive_Tumor,1,6,15
17483,168.89534,492.3941,Invasive_Tumor,1,0,9
17484,158.16667,492.88922,Invasive_Tumor,1,6,15
17485,177.71834,491.64764,Endothelial,1,0,9
17486,179.06465,501.10364,Endothelial,1,0,9
17487,159.96188,504.06702,Stromal,1,0,9
17488,146.8033,503.5834,CD8+_T_Cells,1,6,15
17489,136.13757,506.0683,Invasive_Tumor,1,0,9
17490,140.91629,497.13483,Stromal,1,6,15
17491,172.06998,508.82996,Stromal,1,0,9
17492,138.52481,530.99,Endothelial,1,0,9
17493,145.98785,526.048,Endothelial,1,0,9
17494,165.54985,523.66144,Macrophages_1,3,0,25
17495,154.5012,521.03265,Stromal,1,6,15
17496,179.7532,522.3183,Endothelial,1,0,9
17497,172.85594,516.6698,Perivascular-Like,1,0,9
17498,146.53027,513.7829,Endothelial,1,6,15
17499,132.67218,514.1233,Invasive_Tumor,1,0,9
17500,206.3565,392.28864,Invasive_Tumor,1,0,9
17501,218.19363,392.19522,Invasive_Tumor,1,0,9
17502,193.90085,394.18478,Invasive_Tumor,1,6,15
17503,248.28293,396.38547,Invasive_Tumor,1,0,9
17504,186.37146,390.4206,Macrophages_1,1,6,15
17505,237.67015,395.2847,Invasive_Tumor,1,0,9
17506,262.70218,393.64395,Prolif_Invasive_Tumor,1,0,9
17507,270.63116,396.89124,Invasive_Tumor,1,0,9
17508,281.6078,394.1223,Invasive_Tumor,1,0,9
17509,222.09589,397.11478,Invasive_Tumor,1,0,9
17510,210.82208,399.6363,Invasive_Tumor,1,6,15
17511,257.06985,397.83282,Invasive_Tumor,1,0,9
17512,203.37543,402.21475,Invasive_Tumor,1,6,15
17513,229.19316,401.3786,Invasive_Tumor,1,0,9
17514,194.58655,402.95874,Invasive_Tumor,1,6,15
17515,261.59125,402.949,Invasive_Tumor,1,0,9
17516,217.70644,404.2137,Invasive_Tumor,1,6,15
17517,251.41739,403.5842,Invasive_Tumor,1,0,9
17518,245.49602,408.43442,Invasive_Tumor,1,0,9
17519,236.70111,407.5271,Invasive_Tumor,1,0,9
17520,224.04202,410.6576,Invasive_Tumor,1,0,9
17521,259.12952,408.96655,Invasive_Tumor,1,0,9
17522,273.99728,405.9125,Invasive_Tumor,1,0,9
17523,282.94415,408.16324,DCIS_2,1,0,9
17524,209.92995,409.3852,Invasive_Tumor,1,6,15
17525,201.00732,411.49176,Stromal,1,6,15
17526,189.6954,409.82816,Endothelial,1,6,15
17527,277.5376,409.64993,Unlabeled,1,6,15
17528,263.7949,414.82126,Invasive_Tumor,1,0,9
17529,211.97234,416.4259,Invasive_Tumor,1,6,15
17530,276.55865,415.80038,Invasive_Tumor,1,0,9
17531,226.85602,419.63,Invasive_Tumor,1,0,9
17532,253.09697,414.68863,Invasive_Tumor,1,0,9
17533,179.78853,418.5248,Endothelial,1,0,9
17534,191.46922,420.66785,Endothelial,1,0,9
17535,250.39893,417.8331,Invasive_Tumor,1,0,9
17536,244.82039,421.23547,Invasive_Tumor,1,0,9
17537,238.61993,427.16714,Invasive_Tumor,1,0,9
17538,257.85202,422.18607,Invasive_Tumor,1,0,9
17539,254.68784,425.3337,Invasive_Tumor,1,0,9
17540,264.91327,427.671,Macrophages_1,1,0,9
17541,276.6579,423.67917,Macrophages_1,1,0,9
17542,229.83432,428.8114,Invasive_Tumor,1,0,9
17543,210.57707,424.54935,Unlabeled,1,6,15
17544,198.0462,426.30417,Invasive_Tumor,1,6,15
17545,249.72218,431.6779,CD8+_T_Cells,1,0,9
17546,274.4392,430.67743,Endothelial,1,0,9
17547,210.79129,431.51846,Invasive_Tumor,1,6,15
17548,287.97263,396.15024,Invasive_Tumor,1,0,9
17549,290.75946,399.90683,Stromal,1,0,9
17550,47.234417,538.32544,Invasive_Tumor,1,0,9
17551,98.49873,539.04736,Invasive_Tumor,1,0,9
17552,105.30944,543.0877,Invasive_Tumor,1,0,9
17553,62.756123,539.0502,Invasive_Tumor,1,0,9
17554,91.842674,548.5294,Invasive_Tumor,1,0,9
17555,117.80129,545.68915,Invasive_Tumor,1,0,9
17556,35.253365,541.20294,Invasive_Tumor,1,0,9
17557,54.180534,543.3903,Invasive_Tumor,1,0,9
17558,43.297775,548.06995,Invasive_Tumor,1,0,9
17559,67.35705,551.6832,Invasive_Tumor,1,0,9
17560,47.982456,557.168,Invasive_Tumor,1,0,9
17561,62.866734,562.09607,Invasive_Tumor,1,0,9
17562,61.675007,571.51654,Invasive_Tumor,1,0,9
17563,40.141655,566.6237,Prolif_Invasive_Tumor,1,0,9
17564,105.79984,565.5407,Stromal,1,6,15
17565,49.35118,573.53156,Invasive_Tumor,1,0,9
17566,36.3452,576.6238,Invasive_Tumor,1,0,9
17567,90.31804,574.1606,Stromal,0,0,1
17568,72.76563,575.8332,T_Cell_&_Tumor_Hybrid,1,0,9
17569,61.95683,584.1901,Endothelial,1,0,9
17570,111.38159,584.9454,Macrophages_1,1,6,15
17571,84.73976,586.7315,Endothelial,3,0,25
17572,48.82453,586.7826,Endothelial,1,0,9
17573,79.661606,593.71924,Stromal,3,0,25
17574,62.761936,590.7059,Endothelial,1,0,9
17575,103.29635,590.08484,Stromal,3,0,25
17576,34.907948,593.39545,Invasive_Tumor,1,0,9
17577,64.67451,598.67065,Macrophages_1,1,0,9
17578,50.784622,597.3106,Invasive_Tumor,1,0,9
17579,96.686066,596.1575,Endothelial,3,0,25
17580,110.43541,599.3536,Endothelial,1,0,9
17581,115.465485,576.90515,Invasive_Tumor,1,6,15
17582,122.54469,564.53864,Invasive_Tumor,1,6,15
17583,120.99814,598.3265,Stromal,1,0,9
17584,125.125404,574.16,Invasive_Tumor,1,6,15
17585,123.3339,584.65845,Invasive_Tumor,1,6,15
